nome_azienda,nome,categoria,valori,anno
109,TREVISO,9-10,147,2015
109,TREVISO,11-12,63,2015
109,TREVISO,13-15,12,2015
109,TREVISO,16-20,12,2015
109,TREVISO,>=21,12,2015
110,S. DONA' DI PIAVE,<= 8,64,2015
110,S. DONA' DI PIAVE,9-10,48,2015
110,S. DONA' DI PIAVE,11-12,13,2015
110,S. DONA' DI PIAVE,13-15,3,2015
110,S. DONA' DI PIAVE,>=21,2,2015
110,S. DONA' DI PIAVE,<= 8,10,2015
110,S. DONA' DI PIAVE,9-10,1,2015
110,S. DONA' DI PIAVE,11-12,1,2015
110,S. DONA' DI PIAVE,>=21,1,2015
110,S. DONA' DI PIAVE,16-20,1,2015
112,VENEZIANA,<= 8,128,2015
112,VENEZIANA,9-10,190,2015
112,VENEZIANA,11-12,20,2015
112,VENEZIANA,13-15,9,2015
112,VENEZIANA,16-20,11,2015
112,VENEZIANA,>=21,6,2015
112,VENEZIANA,<= 8,43,2015
112,VENEZIANA,9-10,73,2015
112,VENEZIANA,11-12,13,2015
112,VENEZIANA,13-15,1,2015
112,VENEZIANA,16-20,1,2015
112,VENEZIANA,>=21,1,2015
113,MIRANO,<= 8,71,2015
113,MIRANO,9-10,88,2015
113,MIRANO,11-12,32,2015
113,MIRANO,13-15,6,2015
113,MIRANO,16-20,2,2015
113,MIRANO,<= 8,50,2015
113,MIRANO,9-10,69,2015
113,MIRANO,11-12,14,2015
113,MIRANO,13-15,7,2015
113,MIRANO,16-20,2,2015
113,MIRANO,>=21,1,2015
114,CHIOGGIA,<= 8,17,2015
114,CHIOGGIA,9-10,30,2015
114,CHIOGGIA,11-12,10,2015
114,CHIOGGIA,16-20,1,2015
114,CHIOGGIA,>=21,1,2015
115,CITTADELLA,<= 8,2,2015
115,CITTADELLA,9-10,21,2015
115,CITTADELLA,11-12,8,2015
115,CITTADELLA,<= 8,62,2015
115,CITTADELLA,9-10,59,2015
115,CITTADELLA,11-12,20,2015
115,CITTADELLA,13-15,6,2015
116,PADOVA,<= 8,20,2015
116,PADOVA,9-10,107,2015
116,PADOVA,11-12,38,2015
116,PADOVA,13-15,2,2015
116,PADOVA,16-20,2,2015
117,ESTE,<= 8,14,2015
117,ESTE,9-10,87,2015
117,ESTE,11-12,20,2015
117,ESTE,13-15,3,2015
117,ESTE,16-20,6,2015
117,ESTE,>=21,4,2015
118,ROVIGO,<= 8,74,2015
118,ROVIGO,9-10,48,2015
118,ROVIGO,11-12,47,2015
118,ROVIGO,13-15,9,2015
118,ROVIGO,16-20,2,2015
118,ROVIGO,>=21,3,2015
118,ROVIGO,<= 8,1,2015
118,ROVIGO,16-20,1,2015
119,ADRIA,<= 8,6,2015
119,ADRIA,9-10,14,2015
119,ADRIA,11-12,7,2015
119,ADRIA,13-15,2,2015
119,ADRIA,16-20,1,2015
119,ADRIA,>=21,2,2015
120,VERONA,<= 8,33,2015
120,VERONA,9-10,72,2015
120,VERONA,11-12,20,2015
120,VERONA,13-15,9,2015
120,VERONA,16-20,4,2015
120,VERONA,>=21,3,2015
121,LEGNAGO,<= 8,79,2015
121,LEGNAGO,9-10,14,2015
121,LEGNAGO,11-12,2,2015
121,LEGNAGO,13-15,2,2015
121,LEGNAGO,16-20,6,2015
121,LEGNAGO,>=21,1,2015
122,BUSSOLENGO,<= 8,9,2015
122,BUSSOLENGO,9-10,24,2015
122,BUSSOLENGO,11-12,13,2015
122,BUSSOLENGO,13-15,4,2015
122,BUSSOLENGO,16-20,2,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,<= 8,69,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,9-10,85,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,11-12,140,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,13-15,17,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,16-20,18,2015
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,>=21,20,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,<= 8,331,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,9-10,227,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,11-12,139,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,5,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,8,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,>=21,1,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,6,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,8,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,>=21,6,2015
101,BELLUNO,<= 8,27,2016
101,BELLUNO,9-10,34,2016
101,BELLUNO,11-12,10,2016
101,BELLUNO,13-15,3,2016
101,BELLUNO,16-20,3,2016
101,BELLUNO,>=21,1,2016
102,FELTRE,<= 8,37,2016
102,FELTRE,9-10,56,2016
102,FELTRE,11-12,20,2016
102,FELTRE,16-20,7,2016
102,FELTRE,>=21,1,2016
103,BASSANO DEL GRAPPA,<= 8,40,2016
103,BASSANO DEL GRAPPA,9-10,54,2016
103,BASSANO DEL GRAPPA,11-12,11,2016
104,THIENE,<= 8,59,2016
104,THIENE,9-10,82,2016
104,THIENE,11-12,41,2016
104,THIENE,13-15,7,2016
104,THIENE,16-20,8,2016
104,THIENE,>=21,3,2016
105,ARZIGNANO,<= 8,43,2016
105,ARZIGNANO,9-10,82,2016
105,ARZIGNANO,11-12,33,2016
105,ARZIGNANO,13-15,2,2016
105,ARZIGNANO,16-20,2,2016
105,ARZIGNANO,>=21,1,2016
106,VICENZA,<= 8,9,2016
106,VICENZA,9-10,23,2016
106,VICENZA,11-12,25,2016
106,VICENZA,13-15,7,2016
106,VICENZA,16-20,6,2016
106,VICENZA,>=21,4,2016
106,VICENZA,<= 8,54,2016
106,VICENZA,9-10,111,2016
106,VICENZA,11-12,49,2016
106,VICENZA,13-15,9,2016
107,PIEVE DI SOLIGO,<= 8,93,2016
107,PIEVE DI SOLIGO,9-10,33,2016
107,PIEVE DI SOLIGO,11-12,16,2016
107,PIEVE DI SOLIGO,13-15,2,2016
107,PIEVE DI SOLIGO,16-20,3,2016
107,PIEVE DI SOLIGO,>=21,1,2016
107,PIEVE DI SOLIGO,<= 8,65,2016
107,PIEVE DI SOLIGO,9-10,41,2016
107,PIEVE DI SOLIGO,11-12,10,2016
107,PIEVE DI SOLIGO,16-20,4,2016
107,PIEVE DI SOLIGO,>=21,1,2016
108,ASOLO,<= 8,10,2016
108,ASOLO,9-10,3,2016
108,ASOLO,11-12,2,2016
108,ASOLO,13-15,1,2016
108,ASOLO,16-20,2,2016
108,ASOLO,<= 8,111,2016
108,ASOLO,9-10,64,2016
108,ASOLO,11-12,39,2016
108,ASOLO,13-15,3,2016
108,ASOLO,16-20,8,2016
108,ASOLO,>=21,2,2016
109,TREVISO,<= 8,11,2016
109,TREVISO,9-10,27,2016
109,TREVISO,11-12,19,2016
109,TREVISO,13-15,3,2016
109,TREVISO,16-20,1,2016
109,TREVISO,<= 8,81,2016
109,TREVISO,9-10,149,2016
109,TREVISO,11-12,68,2016
109,TREVISO,13-15,11,2016
109,TREVISO,16-20,16,2016
109,TREVISO,>=21,21,2016
110,S. DONA' DI PIAVE,<= 8,65,2016
110,S. DONA' DI PIAVE,9-10,45,2016
110,S. DONA' DI PIAVE,11-12,18,2016
110,S. DONA' DI PIAVE,13-15,3,2016
110,S. DONA' DI PIAVE,16-20,3,2016
112,VENEZIANA,<= 8,38,2016
112,VENEZIANA,9-10,64,2016
112,VENEZIANA,11-12,27,2016
112,VENEZIANA,13-15,1,2016
112,VENEZIANA,16-20,3,2016
112,VENEZIANA,<= 8,140,2016
112,VENEZIANA,9-10,150,2016
112,VENEZIANA,11-12,30,2016
112,VENEZIANA,13-15,4,2016
112,VENEZIANA,16-20,3,2016
112,VENEZIANA,>=21,2,2016
113,MIRANO,<= 8,74,2016
113,MIRANO,9-10,83,2016
113,MIRANO,11-12,41,2016
113,MIRANO,13-15,8,2016
113,MIRANO,16-20,2,2016
113,MIRANO,>=21,2,2016
113,MIRANO,<= 8,72,2016
113,MIRANO,9-10,57,2016
113,MIRANO,11-12,12,2016
113,MIRANO,13-15,6,2016
113,MIRANO,16-20,8,2016
114,CHIOGGIA,<= 8,29,2016
114,CHIOGGIA,9-10,36,2016
114,CHIOGGIA,11-12,12,2016
114,CHIOGGIA,13-15,1,2016
114,CHIOGGIA,16-20,4,2016
114,CHIOGGIA,>=21,1,2016
115,CITTADELLA,<= 8,112,2016
115,CITTADELLA,9-10,58,2016
115,CITTADELLA,11-12,29,2016
115,CITTADELLA,13-15,4,2016
115,CITTADELLA,16-20,6,2016
115,CITTADELLA,>=21,1,2016
116,PADOVA,<= 8,24,2016
116,PADOVA,9-10,104,2016
116,PADOVA,11-12,45,2016
116,PADOVA,13-15,5,2016
116,PADOVA,16-20,2,2016
116,PADOVA,>=21,1,2016
117,ESTE,<= 8,17,2016
117,ESTE,9-10,87,2016
117,ESTE,11-12,20,2016
117,ESTE,13-15,3,2016
117,ESTE,16-20,7,2016
117,ESTE,>=21,2,2016
118,ROVIGO,<= 8,23,2016
118,ROVIGO,16-20,3,2016
118,ROVIGO,>=21,3,2016
118,ROVIGO,<= 8,39,2016
118,ROVIGO,16-20,3,2016
118,ROVIGO,>=21,1,2016
118,ROVIGO,9-10,43,2016
118,ROVIGO,11-12,32,2016
118,ROVIGO,13-15,2,2016
119,ADRIA,<= 8,18,2016
119,ADRIA,9-10,11,2016
119,ADRIA,11-12,8,2016
119,ADRIA,13-15,3,2016
119,ADRIA,16-20,4,2016
119,ADRIA,>=21,1,2016
120,VERONA,<= 8,33,2016
120,VERONA,9-10,61,2016
120,VERONA,11-12,17,2016
120,VERONA,13-15,3,2016
120,VERONA,16-20,6,2016
120,VERONA,>=21,4,2016
121,LEGNAGO,<= 8,74,2016
121,LEGNAGO,9-10,18,2016
121,LEGNAGO,11-12,4,2016
121,LEGNAGO,13-15,1,2016
121,LEGNAGO,16-20,5,2016
122,BUSSOLENGO,<= 8,39,2016
122,BUSSOLENGO,9-10,39,2016
122,BUSSOLENGO,11-12,22,2016
122,BUSSOLENGO,16-20,1,2016
122,BUSSOLENGO,16-20,2,2016
122,BUSSOLENGO,13-15,8,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,<= 8,66,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,9-10,91,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,11-12,110,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,13-15,18,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,16-20,22,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,>=21,16,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,<= 8,353,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,9-10,218,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,11-12,116,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,7,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,10,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,>=21,1,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,<= 8,1,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,9-10,1,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,11-12,1,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,4,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,14,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,>=21,3,2016
501,AZIENDA ULSS N. 1 DOLOMITI,<= 8,42,2017
501,AZIENDA ULSS N. 1 DOLOMITI,9-10,49,2017
501,AZIENDA ULSS N. 1 DOLOMITI,11-12,10,2017
501,AZIENDA ULSS N. 1 DOLOMITI,13-15,1,2017
501,AZIENDA ULSS N. 1 DOLOMITI,16-20,5,2017
501,AZIENDA ULSS N. 1 DOLOMITI,>=21,4,2017
501,AZIENDA ULSS N. 1 DOLOMITI,<= 8,45,2017
501,AZIENDA ULSS N. 1 DOLOMITI,9-10,22,2017
501,AZIENDA ULSS N. 1 DOLOMITI,11-12,12,2017
501,AZIENDA ULSS N. 1 DOLOMITI,13-15,3,2017
501,AZIENDA ULSS N. 1 DOLOMITI,16-20,2,2017
501,AZIENDA ULSS N. 1 DOLOMITI,>=21,2,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,97,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,37,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,12,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,3,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,95,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,117,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,80,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,21,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,15,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,10,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,35,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,40,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,8,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,3,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,3,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,14,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,27,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,22,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,2,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,9,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,50,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,73,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,42,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,3,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,4,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,6,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,<= 8,26,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,9-10,63,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,11-12,17,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,<= 8,71,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,9-10,65,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,11-12,34,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,13-15,3,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,16-20,7,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,>=21,1,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,<= 8,95,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,9-10,41,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,11-12,11,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,13-15,7,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,16-20,1,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,<= 8,125,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,9-10,116,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,11-12,21,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,13-15,11,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,16-20,4,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,>=21,3,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,<= 8,17,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,9-10,38,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,11-12,12,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,13-15,3,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,16-20,2,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,>=21,1,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,<= 8,60,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,9-10,42,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,11-12,18,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,16-20,2,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,>=21,1,2017
505,AZIENDA ULSS N. 5 POLESANA,<= 8,8,2017
505,AZIENDA ULSS N. 5 POLESANA,9-10,44,2017
505,AZIENDA ULSS N. 5 POLESANA,11-12,38,2017
505,AZIENDA ULSS N. 5 POLESANA,13-15,4,2017
505,AZIENDA ULSS N. 5 POLESANA,<= 8,19,2017
505,AZIENDA ULSS N. 5 POLESANA,9-10,29,2017
505,AZIENDA ULSS N. 5 POLESANA,11-12,5,2017
505,AZIENDA ULSS N. 5 POLESANA,13-15,4,2017
505,AZIENDA ULSS N. 5 POLESANA,16-20,3,2017
505,AZIENDA ULSS N. 5 POLESANA,>=21,2,2017
505,AZIENDA ULSS N. 5 POLESANA,<= 8,58,2017
505,AZIENDA ULSS N. 5 POLESANA,13-15,1,2017
505,AZIENDA ULSS N. 5 POLESANA,16-20,4,2017
505,AZIENDA ULSS N. 5 POLESANA,>=21,1,2017
506,AZIENDA ULSS N. 6 EUGANEA,<= 8,49,2017
506,AZIENDA ULSS N. 6 EUGANEA,9-10,82,2017
506,AZIENDA ULSS N. 6 EUGANEA,11-12,30,2017
506,AZIENDA ULSS N. 6 EUGANEA,13-15,1,2017
506,AZIENDA ULSS N. 6 EUGANEA,16-20,1,2017
506,AZIENDA ULSS N. 6 EUGANEA,<= 8,132,2017
506,AZIENDA ULSS N. 6 EUGANEA,9-10,48,2017
506,AZIENDA ULSS N. 6 EUGANEA,11-12,37,2017
506,AZIENDA ULSS N. 6 EUGANEA,13-15,3,2017
506,AZIENDA ULSS N. 6 EUGANEA,16-20,3,2017
506,AZIENDA ULSS N. 6 EUGANEA,>=21,1,2017
506,AZIENDA ULSS N. 6 EUGANEA,<= 8,44,2017
506,AZIENDA ULSS N. 6 EUGANEA,9-10,61,2017
506,AZIENDA ULSS N. 6 EUGANEA,11-12,24,2017
506,AZIENDA ULSS N. 6 EUGANEA,16-20,8,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,<= 8,64,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,9-10,81,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,11-12,52,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,13-15,4,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,16-20,5,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,>=21,2,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,<= 8,36,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,9-10,51,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,11-12,17,2017
508,AZIENDA ULSS N. 8 BERICA,<= 8,3,2017
508,AZIENDA ULSS N. 8 BERICA,9-10,1,2017
508,AZIENDA ULSS N. 8 BERICA,11-12,7,2017
508,AZIENDA ULSS N. 8 BERICA,13-15,7,2017
508,AZIENDA ULSS N. 8 BERICA,16-20,7,2017
508,AZIENDA ULSS N. 8 BERICA,>=21,11,2017
508,AZIENDA ULSS N. 8 BERICA,<= 8,68,2017
508,AZIENDA ULSS N. 8 BERICA,9-10,132,2017
508,AZIENDA ULSS N. 8 BERICA,11-12,56,2017
508,AZIENDA ULSS N. 8 BERICA,13-15,7,2017
508,AZIENDA ULSS N. 8 BERICA,16-20,1,2017
508,AZIENDA ULSS N. 8 BERICA,<= 8,20,2017
508,AZIENDA ULSS N. 8 BERICA,9-10,53,2017
508,AZIENDA ULSS N. 8 BERICA,11-12,30,2017
508,AZIENDA ULSS N. 8 BERICA,13-15,1,2017
508,AZIENDA ULSS N. 8 BERICA,16-20,3,2017
509,AZIENDA ULSS N. 9 SCALIGERA,<= 8,50,2017
509,AZIENDA ULSS N. 9 SCALIGERA,9-10,61,2017
509,AZIENDA ULSS N. 9 SCALIGERA,11-12,20,2017
509,AZIENDA ULSS N. 9 SCALIGERA,13-15,5,2017
509,AZIENDA ULSS N. 9 SCALIGERA,16-20,5,2017
509,AZIENDA ULSS N. 9 SCALIGERA,>=21,1,2017
509,AZIENDA ULSS N. 9 SCALIGERA,<= 8,63,2017
509,AZIENDA ULSS N. 9 SCALIGERA,9-10,68,2017
509,AZIENDA ULSS N. 9 SCALIGERA,11-12,34,2017
509,AZIENDA ULSS N. 9 SCALIGERA,13-15,1,2017
509,AZIENDA ULSS N. 9 SCALIGERA,16-20,2,2017
509,AZIENDA ULSS N. 9 SCALIGERA,<= 8,59,2017
509,AZIENDA ULSS N. 9 SCALIGERA,9-10,15,2017
509,AZIENDA ULSS N. 9 SCALIGERA,11-12,9,2017
509,AZIENDA ULSS N. 9 SCALIGERA,13-15,1,2017
509,AZIENDA ULSS N. 9 SCALIGERA,16-20,6,2017
509,AZIENDA ULSS N. 9 SCALIGERA,>=21,1,2017
509,AZIENDA ULSS N. 9 SCALIGERA,13-15,5,2017
509,AZIENDA ULSS N. 9 SCALIGERA,16-20,2,2017
509,AZIENDA ULSS N. 9 SCALIGERA,>=21,2,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,<= 8,91,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,9-10,90,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,11-12,84,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,13-15,29,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,16-20,20,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,>=21,10,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,<= 8,157,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,9-10,123,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,11-12,67,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,9,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,13,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,>=21,2,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,<= 8,86,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,9-10,99,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,11-12,48,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,13-15,2,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,16-20,1,2017
501,AZIENDA ULSS N. 1 DOLOMITI,<= 8,39,2018
501,AZIENDA ULSS N. 1 DOLOMITI,9-10,43,2018
501,AZIENDA ULSS N. 1 DOLOMITI,11-12,15,2018
501,AZIENDA ULSS N. 1 DOLOMITI,13-15,1,2018
501,AZIENDA ULSS N. 1 DOLOMITI,16-20,1,2018
501,AZIENDA ULSS N. 1 DOLOMITI,<= 8,39,2018
501,AZIENDA ULSS N. 1 DOLOMITI,9-10,44,2018
501,AZIENDA ULSS N. 1 DOLOMITI,11-12,10,2018
501,AZIENDA ULSS N. 1 DOLOMITI,13-15,5,2018
501,AZIENDA ULSS N. 1 DOLOMITI,16-20,4,2018
501,AZIENDA ULSS N. 1 DOLOMITI,>=21,2,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,90,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,49,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,26,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,2,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,2,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,1,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,1,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,1,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,>=21,1,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,<= 8,57,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,9-10,31,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,11-12,27,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,13-15,6,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,16-20,6,2018
