nome_azienda,nome,categoria,valori,anno
109,STRANIERE,CONSULTORI FAMILIARI,122.0,1
110,ITALIANE,SERVIZIO OSTETRICO,8.0,1
110,ITALIANE,CONSULTORI FAMILIARI,55.0,1
110,ITALIANE,MEDICO DI FIDUCIA,17.0,1
110,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,1
110,STRANIERE,SERVIZIO OSTETRICO,5.0,1
110,STRANIERE,CONSULTORI FAMILIARI,48.0,1
110,STRANIERE,MEDICO DI FIDUCIA,10.0,1
112,ITALIANE,SERVIZIO OSTETRICO,28.0,1
112,ITALIANE,ALTRA STRUTTURA SANITARIA,6.0,1
112,ITALIANE,CONSULTORI FAMILIARI,125.0,1
112,ITALIANE,MEDICO DI FIDUCIA,110.0,1
112,STRANIERE,SERVIZIO OSTETRICO,12.0,1
112,STRANIERE,ALTRA STRUTTURA SANITARIA,5.0,1
112,STRANIERE,CONSULTORI FAMILIARI,161.0,1
112,STRANIERE,MEDICO DI FIDUCIA,49.0,1
113,ITALIANE,ALTRA STRUTTURA SANITARIA,12.0,1
113,ITALIANE,SERVIZIO OSTETRICO,42.0,1
113,ITALIANE,CONSULTORI FAMILIARI,70.0,1
113,ITALIANE,MEDICO DI FIDUCIA,97.0,1
113,STRANIERE,ALTRA STRUTTURA SANITARIA,2.0,1
113,STRANIERE,SERVIZIO OSTETRICO,24.0,1
113,STRANIERE,CONSULTORI FAMILIARI,36.0,1
113,STRANIERE,MEDICO DI FIDUCIA,56.0,1
114,ITALIANE,CONSULTORI FAMILIARI,5.0,1
114,ITALIANE,MEDICO DI FIDUCIA,27.0,1
114,ITALIANE,SERVIZIO OSTETRICO,10.0,1
114,STRANIERE,CONSULTORI FAMILIARI,3.0,1
114,STRANIERE,MEDICO DI FIDUCIA,12.0,1
114,STRANIERE,SERVIZIO OSTETRICO,2.0,1
115,ITALIANE,SERVIZIO OSTETRICO,4.0,1
115,ITALIANE,ALTRA STRUTTURA SANITARIA,3.0,1
115,ITALIANE,MEDICO DI FIDUCIA,82.0,1
115,ITALIANE,CONSULTORI FAMILIARI,19.0,1
115,STRANIERE,SERVIZIO OSTETRICO,9.0,1
115,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,1
115,STRANIERE,MEDICO DI FIDUCIA,34.0,1
115,STRANIERE,CONSULTORI FAMILIARI,26.0,1
116,ITALIANE,CONSULTORI FAMILIARI,34.0,1
116,ITALIANE,MEDICO DI FIDUCIA,41.0,1
116,ITALIANE,SERVIZIO OSTETRICO,12.0,1
116,ITALIANE,ALTRA STRUTTURA SANITARIA,5.0,1
116,STRANIERE,CONSULTORI FAMILIARI,33.0,1
116,STRANIERE,MEDICO DI FIDUCIA,36.0,1
116,STRANIERE,SERVIZIO OSTETRICO,7.0,1
116,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,1
117,ITALIANE,ALTRA STRUTTURA SANITARIA,3.0,1
117,ITALIANE,CONSULTORI FAMILIARI,34.0,1
117,ITALIANE,SERVIZIO OSTETRICO,18.0,1
117,ITALIANE,MEDICO DI FIDUCIA,28.0,1
117,STRANIERE,CONSULTORI FAMILIARI,31.0,1
117,STRANIERE,SERVIZIO OSTETRICO,13.0,1
117,STRANIERE,MEDICO DI FIDUCIA,7.0,1
118,ITALIANE,CONSULTORI FAMILIARI,30.0,1
118,ITALIANE,MEDICO DI FIDUCIA,53.0,1
118,ITALIANE,SERVIZIO OSTETRICO,45.0,1
118,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,1
118,STRANIERE,CONSULTORI FAMILIARI,39.0,1
118,STRANIERE,MEDICO DI FIDUCIA,12.0,1
118,STRANIERE,SERVIZIO OSTETRICO,5.0,1
119,ITALIANE,MEDICO DI FIDUCIA,1.0,1
119,ITALIANE,SERVIZIO OSTETRICO,11.0,1
119,ITALIANE,CONSULTORI FAMILIARI,9.0,1
119,STRANIERE,MEDICO DI FIDUCIA,1.0,1
119,STRANIERE,SERVIZIO OSTETRICO,5.0,1
119,STRANIERE,CONSULTORI FAMILIARI,5.0,1
120,ITALIANE,MEDICO DI FIDUCIA,37.0,1
120,ITALIANE,SERVIZIO OSTETRICO,12.0,1
120,ITALIANE,CONSULTORI FAMILIARI,20.0,1
120,STRANIERE,MEDICO DI FIDUCIA,45.0,1
120,STRANIERE,SERVIZIO OSTETRICO,10.0,1
120,STRANIERE,CONSULTORI FAMILIARI,17.0,1
121,ITALIANE,SERVIZIO OSTETRICO,58.0,1
121,ITALIANE,CONSULTORI FAMILIARI,3.0,1
121,STRANIERE,SERVIZIO OSTETRICO,42.0,1
121,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,1
122,ITALIANE,SERVIZIO OSTETRICO,24.0,1
122,ITALIANE,CONSULTORI FAMILIARI,2.0,1
122,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,1
122,ITALIANE,MEDICO DI FIDUCIA,4.0,1
122,STRANIERE,SERVIZIO OSTETRICO,17.0,1
122,STRANIERE,CONSULTORI FAMILIARI,1.0,1
122,STRANIERE,MEDICO DI FIDUCIA,3.0,1
901,ITALIANE,CONSULTORI FAMILIARI,14.0,1
901,ITALIANE,MEDICO DI FIDUCIA,25.0,1
901,ITALIANE,ALTRA STRUTTURA SANITARIA,8.0,1
901,ITALIANE,SERVIZIO OSTETRICO,139.0,1
901,STRANIERE,CONSULTORI FAMILIARI,19.0,1
901,STRANIERE,MEDICO DI FIDUCIA,24.0,1
901,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,1
901,STRANIERE,SERVIZIO OSTETRICO,117.0,1
901,STRANIERE,ALTRO,1.0,1
912,ITALIANE,SERVIZIO OSTETRICO,35.0,1
912,ITALIANE,CONSULTORI FAMILIARI,193.0,1
912,ITALIANE,MEDICO DI FIDUCIA,135.0,1
912,ITALIANE,ALTRA STRUTTURA SANITARIA,2.0,1
912,STRANIERE,SERVIZIO OSTETRICO,16.0,1
912,STRANIERE,CONSULTORI FAMILIARI,209.0,1
912,STRANIERE,MEDICO DI FIDUCIA,135.0,1
912,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,1
101,ITALIANE,MEDICO DI FIDUCIA,15.0,2
101,ITALIANE,CONSULTORI FAMILIARI,11.0,2
101,ITALIANE,SERVIZIO OSTETRICO,30.0,2
101,STRANIERE,MEDICO DI FIDUCIA,3.0,2
101,STRANIERE,CONSULTORI FAMILIARI,6.0,2
101,STRANIERE,SERVIZIO OSTETRICO,13.0,2
102,ITALIANE,SERVIZIO OSTETRICO,35.0,2
102,ITALIANE,ALTRA STRUTTURA SANITARIA,6.0,2
102,ITALIANE,MEDICO DI FIDUCIA,16.0,2
102,ITALIANE,CONSULTORI FAMILIARI,30.0,2
102,STRANIERE,SERVIZIO OSTETRICO,16.0,2
102,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,2
102,STRANIERE,MEDICO DI FIDUCIA,2.0,2
102,STRANIERE,CONSULTORI FAMILIARI,15.0,2
103,ITALIANE,CONSULTORI FAMILIARI,35.0,2
103,ITALIANE,MEDICO DI FIDUCIA,27.0,2
103,STRANIERE,CONSULTORI FAMILIARI,36.0,2
103,STRANIERE,MEDICO DI FIDUCIA,7.0,2
104,ITALIANE,CONSULTORI FAMILIARI,65.0,2
104,ITALIANE,ALTRA STRUTTURA SANITARIA,2.0,2
104,ITALIANE,SERVIZIO OSTETRICO,28.0,2
104,ITALIANE,MEDICO DI FIDUCIA,25.0,2
104,STRANIERE,CONSULTORI FAMILIARI,57.0,2
104,STRANIERE,SERVIZIO OSTETRICO,11.0,2
104,STRANIERE,MEDICO DI FIDUCIA,10.0,2
105,ITALIANE,CONSULTORI FAMILIARI,38.0,2
105,ITALIANE,ALTRA STRUTTURA SANITARIA,10.0,2
105,ITALIANE,MEDICO DI FIDUCIA,27.0,2
105,ITALIANE,SERVIZIO OSTETRICO,6.0,2
105,STRANIERE,CONSULTORI FAMILIARI,47.0,2
105,STRANIERE,ALTRA STRUTTURA SANITARIA,6.0,2
105,STRANIERE,MEDICO DI FIDUCIA,24.0,2
105,STRANIERE,SERVIZIO OSTETRICO,4.0,2
106,ITALIANE,CONSULTORI FAMILIARI,75.0,2
106,ITALIANE,MEDICO DI FIDUCIA,70.0,2
106,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,2
106,ITALIANE,SERVIZIO OSTETRICO,29.0,2
106,STRANIERE,CONSULTORI FAMILIARI,63.0,2
106,STRANIERE,MEDICO DI FIDUCIA,47.0,2
106,STRANIERE,SERVIZIO OSTETRICO,11.0,2
107,ITALIANE,MEDICO DI FIDUCIA,25.0,2
107,ITALIANE,ALTRA STRUTTURA SANITARIA,4.0,2
107,ITALIANE,SERVIZIO OSTETRICO,120.0,2
107,ITALIANE,CONSULTORI FAMILIARI,25.0,2
107,STRANIERE,MEDICO DI FIDUCIA,7.0,2
107,STRANIERE,ALTRA STRUTTURA SANITARIA,3.0,2
107,STRANIERE,SERVIZIO OSTETRICO,77.0,2
107,STRANIERE,CONSULTORI FAMILIARI,8.0,2
108,ITALIANE,MEDICO DI FIDUCIA,4.0,2
108,ITALIANE,SERVIZIO OSTETRICO,82.0,2
108,ITALIANE,CONSULTORI FAMILIARI,60.0,2
108,STRANIERE,MEDICO DI FIDUCIA,5.0,2
108,STRANIERE,SERVIZIO OSTETRICO,36.0,2
108,STRANIERE,CONSULTORI FAMILIARI,58.0,2
109,ITALIANE,SERVIZIO OSTETRICO,49.0,2
109,ITALIANE,CONSULTORI FAMILIARI,124.0,2
109,ITALIANE,ALTRA STRUTTURA SANITARIA,6.0,2
109,ITALIANE,MEDICO DI FIDUCIA,47.0,2
109,STRANIERE,SERVIZIO OSTETRICO,22.0,2
109,STRANIERE,CONSULTORI FAMILIARI,117.0,2
109,STRANIERE,ALTRA STRUTTURA SANITARIA,2.0,2
109,STRANIERE,MEDICO DI FIDUCIA,40.0,2
110,ITALIANE,MEDICO DI FIDUCIA,15.0,2
110,ITALIANE,CONSULTORI FAMILIARI,45.0,2
110,ITALIANE,SERVIZIO OSTETRICO,7.0,2
110,STRANIERE,MEDICO DI FIDUCIA,12.0,2
110,STRANIERE,CONSULTORI FAMILIARI,54.0,2
110,STRANIERE,SERVIZIO OSTETRICO,1.0,2
112,ITALIANE,SERVIZIO OSTETRICO,22.0,2
112,ITALIANE,ALTRA STRUTTURA SANITARIA,6.0,2
112,ITALIANE,CONSULTORI FAMILIARI,116.0,2
112,ITALIANE,MEDICO DI FIDUCIA,113.0,2
112,STRANIERE,SERVIZIO OSTETRICO,12.0,2
112,STRANIERE,ALTRA STRUTTURA SANITARIA,5.0,2
112,STRANIERE,CONSULTORI FAMILIARI,141.0,2
112,STRANIERE,MEDICO DI FIDUCIA,47.0,2
113,ITALIANE,MEDICO DI FIDUCIA,92.0,2
113,ITALIANE,CONSULTORI FAMILIARI,67.0,2
113,ITALIANE,ALTRA STRUTTURA SANITARIA,23.0,2
113,ITALIANE,SERVIZIO OSTETRICO,51.0,2
113,STRANIERE,MEDICO DI FIDUCIA,35.0,2
113,STRANIERE,CONSULTORI FAMILIARI,56.0,2
113,STRANIERE,ALTRA STRUTTURA SANITARIA,15.0,2
113,STRANIERE,SERVIZIO OSTETRICO,25.0,2
114,ITALIANE,CONSULTORI FAMILIARI,11.0,2
114,ITALIANE,SERVIZIO OSTETRICO,10.0,2
114,ITALIANE,MEDICO DI FIDUCIA,34.0,2
114,STRANIERE,CONSULTORI FAMILIARI,10.0,2
114,STRANIERE,SERVIZIO OSTETRICO,5.0,2
114,STRANIERE,MEDICO DI FIDUCIA,13.0,2
115,ITALIANE,ALTRA STRUTTURA SANITARIA,4.0,2
115,ITALIANE,MEDICO DI FIDUCIA,88.0,2
115,ITALIANE,SERVIZIO OSTETRICO,15.0,2
115,ITALIANE,CONSULTORI FAMILIARI,33.0,2
115,STRANIERE,ALTRA STRUTTURA SANITARIA,2.0,2
115,STRANIERE,MEDICO DI FIDUCIA,23.0,2
115,STRANIERE,SERVIZIO OSTETRICO,15.0,2
115,STRANIERE,CONSULTORI FAMILIARI,30.0,2
116,ITALIANE,MEDICO DI FIDUCIA,45.0,2
116,ITALIANE,SERVIZIO OSTETRICO,3.0,2
116,ITALIANE,ALTRA STRUTTURA SANITARIA,3.0,2
116,ITALIANE,CONSULTORI FAMILIARI,40.0,2
116,STRANIERE,MEDICO DI FIDUCIA,38.0,2
116,STRANIERE,SERVIZIO OSTETRICO,9.0,2
116,STRANIERE,ALTRA STRUTTURA SANITARIA,2.0,2
116,STRANIERE,CONSULTORI FAMILIARI,41.0,2
117,ITALIANE,CONSULTORI FAMILIARI,39.0,2
117,ITALIANE,SERVIZIO OSTETRICO,16.0,2
117,ITALIANE,ALTRA STRUTTURA SANITARIA,2.0,2
117,ITALIANE,MEDICO DI FIDUCIA,28.0,2
117,STRANIERE,CONSULTORI FAMILIARI,37.0,2
117,STRANIERE,SERVIZIO OSTETRICO,6.0,2
117,STRANIERE,MEDICO DI FIDUCIA,8.0,2
118,ITALIANE,CONSULTORI FAMILIARI,20.0,2
118,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,2
118,ITALIANE,MEDICO DI FIDUCIA,34.0,2
118,ITALIANE,SERVIZIO OSTETRICO,45.0,2
118,STRANIERE,CONSULTORI FAMILIARI,36.0,2
118,STRANIERE,MEDICO DI FIDUCIA,8.0,2
118,STRANIERE,SERVIZIO OSTETRICO,5.0,2
119,ITALIANE,SERVIZIO OSTETRICO,24.0,2
119,ITALIANE,CONSULTORI FAMILIARI,6.0,2
119,ITALIANE,MEDICO DI FIDUCIA,3.0,2
119,STRANIERE,SERVIZIO OSTETRICO,5.0,2
119,STRANIERE,CONSULTORI FAMILIARI,7.0,2
120,ITALIANE,CONSULTORI FAMILIARI,18.0,2
120,ITALIANE,SERVIZIO OSTETRICO,15.0,2
120,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,2
120,ITALIANE,MEDICO DI FIDUCIA,39.0,2
120,STRANIERE,CONSULTORI FAMILIARI,20.0,2
120,STRANIERE,SERVIZIO OSTETRICO,4.0,2
120,STRANIERE,ALTRA STRUTTURA SANITARIA,2.0,2
120,STRANIERE,MEDICO DI FIDUCIA,24.0,2
121,ITALIANE,SERVIZIO OSTETRICO,56.0,2
121,ITALIANE,MEDICO DI FIDUCIA,1.0,2
121,STRANIERE,SERVIZIO OSTETRICO,42.0,2
122,ITALIANE,MEDICO DI FIDUCIA,26.0,2
122,ITALIANE,SERVIZIO OSTETRICO,23.0,2
122,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,2
122,ITALIANE,CONSULTORI FAMILIARI,16.0,2
122,STRANIERE,MEDICO DI FIDUCIA,10.0,2
122,STRANIERE,SERVIZIO OSTETRICO,14.0,2
122,STRANIERE,ALTRA STRUTTURA SANITARIA,3.0,2
122,STRANIERE,CONSULTORI FAMILIARI,18.0,2
901,ITALIANE,MEDICO DI FIDUCIA,39.0,2
901,ITALIANE,CONSULTORI FAMILIARI,11.0,2
901,ITALIANE,SERVIZIO OSTETRICO,115.0,2
901,ITALIANE,ALTRA STRUTTURA SANITARIA,6.0,2
901,STRANIERE,MEDICO DI FIDUCIA,46.0,2
901,STRANIERE,CONSULTORI FAMILIARI,33.0,2
901,STRANIERE,SERVIZIO OSTETRICO,66.0,2
901,STRANIERE,ALTRA STRUTTURA SANITARIA,7.0,2
912,ITALIANE,SERVIZIO OSTETRICO,33.0,2
912,ITALIANE,CONSULTORI FAMILIARI,185.0,2
912,ITALIANE,MEDICO DI FIDUCIA,129.0,2
912,STRANIERE,SERVIZIO OSTETRICO,20.0,2
912,STRANIERE,CONSULTORI FAMILIARI,263.0,2
912,STRANIERE,MEDICO DI FIDUCIA,95.0,2
501,ITALIANE,ALTRA STRUTTURA SANITARIA,2.0,3
501,ITALIANE,SERVIZIO OSTETRICO,64.0,3
501,ITALIANE,MEDICO DI FIDUCIA,34.0,3
501,ITALIANE,CONSULTORI FAMILIARI,50.0,3
501,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,3
501,STRANIERE,SERVIZIO OSTETRICO,20.0,3
501,STRANIERE,MEDICO DI FIDUCIA,9.0,3
501,STRANIERE,CONSULTORI FAMILIARI,17.0,3
502,ITALIANE,ALTRA STRUTTURA SANITARIA,14.0,3
502,ITALIANE,MEDICO DI FIDUCIA,61.0,3
502,ITALIANE,CONSULTORI FAMILIARI,216.0,3
502,ITALIANE,SERVIZIO OSTETRICO,227.0,3
502,STRANIERE,ALTRA STRUTTURA SANITARIA,9.0,3
502,STRANIERE,MEDICO DI FIDUCIA,24.0,3
502,STRANIERE,CONSULTORI FAMILIARI,171.0,3
502,STRANIERE,SERVIZIO OSTETRICO,111.0,3
503,ITALIANE,CONSULTORI FAMILIARI,189.0,3
503,ITALIANE,SERVIZIO OSTETRICO,70.0,3
503,ITALIANE,ALTRA STRUTTURA SANITARIA,18.0,3
503,ITALIANE,ALTRO,1.0,3
503,ITALIANE,MEDICO DI FIDUCIA,200.0,3
503,STRANIERE,CONSULTORI FAMILIARI,169.0,3
503,STRANIERE,SERVIZIO OSTETRICO,46.0,3
503,STRANIERE,ALTRA STRUTTURA SANITARIA,9.0,3
503,STRANIERE,MEDICO DI FIDUCIA,93.0,3
504,ITALIANE,CONSULTORI FAMILIARI,53.0,3
504,ITALIANE,SERVIZIO OSTETRICO,6.0,3
504,ITALIANE,MEDICO DI FIDUCIA,17.0,3
504,STRANIERE,CONSULTORI FAMILIARI,39.0,3
504,STRANIERE,SERVIZIO OSTETRICO,2.0,3
504,STRANIERE,MEDICO DI FIDUCIA,6.0,3
505,ITALIANE,MEDICO DI FIDUCIA,49.0,3
505,ITALIANE,SERVIZIO OSTETRICO,43.0,3
505,ITALIANE,ALTRA STRUTTURA SANITARIA,4.0,3
505,ITALIANE,CONSULTORI FAMILIARI,35.0,3
505,STRANIERE,MEDICO DI FIDUCIA,30.0,3
505,STRANIERE,SERVIZIO OSTETRICO,13.0,3
505,STRANIERE,CONSULTORI FAMILIARI,46.0,3
506,ITALIANE,MEDICO DI FIDUCIA,137.0,3
506,ITALIANE,ALTRA STRUTTURA SANITARIA,10.0,3
506,ITALIANE,CONSULTORI FAMILIARI,128.0,3
506,ITALIANE,SERVIZIO OSTETRICO,50.0,3
506,STRANIERE,MEDICO DI FIDUCIA,66.0,3
506,STRANIERE,ALTRA STRUTTURA SANITARIA,4.0,3
506,STRANIERE,CONSULTORI FAMILIARI,100.0,3
506,STRANIERE,SERVIZIO OSTETRICO,29.0,3
507,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,3
507,ITALIANE,MEDICO DI FIDUCIA,44.0,3
507,ITALIANE,CONSULTORI FAMILIARI,128.0,3
507,ITALIANE,SERVIZIO OSTETRICO,21.0,3
507,STRANIERE,ALTRA STRUTTURA SANITARIA,3.0,3
507,STRANIERE,MEDICO DI FIDUCIA,15.0,3
507,STRANIERE,CONSULTORI FAMILIARI,90.0,3
507,STRANIERE,SERVIZIO OSTETRICO,10.0,3
508,ITALIANE,ALTRA STRUTTURA SANITARIA,12.0,3
508,ITALIANE,MEDICO DI FIDUCIA,83.0,3
508,ITALIANE,SERVIZIO OSTETRICO,19.0,3
508,ITALIANE,CONSULTORI FAMILIARI,108.0,3
508,STRANIERE,ALTRA STRUTTURA SANITARIA,4.0,3
508,STRANIERE,MEDICO DI FIDUCIA,57.0,3
508,STRANIERE,SERVIZIO OSTETRICO,15.0,3
508,STRANIERE,CONSULTORI FAMILIARI,109.0,3
509,ITALIANE,SERVIZIO OSTETRICO,81.0,3
509,ITALIANE,CONSULTORI FAMILIARI,81.0,3
509,ITALIANE,MEDICO DI FIDUCIA,80.0,3
509,ITALIANE,ALTRA STRUTTURA SANITARIA,2.0,3
509,STRANIERE,SERVIZIO OSTETRICO,54.0,3
509,STRANIERE,CONSULTORI FAMILIARI,55.0,3
509,STRANIERE,MEDICO DI FIDUCIA,57.0,3
901,ITALIANE,ALTRA STRUTTURA SANITARIA,4.0,3
901,ITALIANE,SERVIZIO OSTETRICO,74.0,3
901,ITALIANE,MEDICO DI FIDUCIA,56.0,3
901,ITALIANE,CONSULTORI FAMILIARI,32.0,3
901,STRANIERE,ALTRA STRUTTURA SANITARIA,9.0,3
901,STRANIERE,SERVIZIO OSTETRICO,58.0,3
901,STRANIERE,MEDICO DI FIDUCIA,59.0,3
901,STRANIERE,CONSULTORI FAMILIARI,32.0,3
912,ITALIANE,MEDICO DI FIDUCIA,94.0,3
912,ITALIANE,SERVIZIO OSTETRICO,21.0,3
912,ITALIANE,CONSULTORI FAMILIARI,184.0,3
912,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,3
912,STRANIERE,MEDICO DI FIDUCIA,59.0,3
912,STRANIERE,SERVIZIO OSTETRICO,14.0,3
912,STRANIERE,CONSULTORI FAMILIARI,231.0,3
912,STRANIERE,ALTRA STRUTTURA SANITARIA,3.0,3
501,ITALIANE,CONSULTORI FAMILIARI,47.0,4
501,ITALIANE,SERVIZIO OSTETRICO,41.0,4
501,ITALIANE,MEDICO DI FIDUCIA,62.0,4
501,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,4
501,STRANIERE,CONSULTORI FAMILIARI,23.0,4
501,STRANIERE,SERVIZIO OSTETRICO,18.0,4
501,STRANIERE,MEDICO DI FIDUCIA,10.0,4
501,STRANIERE,ALTRA STRUTTURA SANITARIA,1.0,4
502,ITALIANE,CONSULTORI FAMILIARI,210.0,4
502,ITALIANE,ALTRA STRUTTURA SANITARIA,26.0,4
502,ITALIANE,SERVIZIO OSTETRICO,198.0,4
502,ITALIANE,MEDICO DI FIDUCIA,79.0,4
502,STRANIERE,CONSULTORI FAMILIARI,169.0,4
502,STRANIERE,ALTRA STRUTTURA SANITARIA,12.0,4
502,STRANIERE,SERVIZIO OSTETRICO,96.0,4
502,STRANIERE,MEDICO DI FIDUCIA,29.0,4
503,ITALIANE,CONSULTORI FAMILIARI,224.0,4
503,ITALIANE,MEDICO DI FIDUCIA,218.0,4
503,ITALIANE,SERVIZIO OSTETRICO,66.0,4
503,ITALIANE,ALTRA STRUTTURA SANITARIA,12.0,4
503,STRANIERE,CONSULTORI FAMILIARI,187.0,4
503,STRANIERE,MEDICO DI FIDUCIA,79.0,4
503,STRANIERE,SERVIZIO OSTETRICO,26.0,4
503,STRANIERE,ALTRA STRUTTURA SANITARIA,6.0,4
504,ITALIANE,MEDICO DI FIDUCIA,15.0,4
504,ITALIANE,SERVIZIO OSTETRICO,4.0,4
504,ITALIANE,CONSULTORI FAMILIARI,43.0,4
504,STRANIERE,MEDICO DI FIDUCIA,6.0,4
504,STRANIERE,SERVIZIO OSTETRICO,2.0,4
504,STRANIERE,CONSULTORI FAMILIARI,38.0,4
505,ITALIANE,CONSULTORI FAMILIARI,48.0,4
505,ITALIANE,MEDICO DI FIDUCIA,57.0,4
505,ITALIANE,SERVIZIO OSTETRICO,56.0,4
505,STRANIERE,CONSULTORI FAMILIARI,33.0,4
505,STRANIERE,MEDICO DI FIDUCIA,31.0,4
505,STRANIERE,SERVIZIO OSTETRICO,23.0,4
506,ITALIANE,ALTRA STRUTTURA SANITARIA,8.0,4
506,ITALIANE,SERVIZIO OSTETRICO,42.0,4
506,ITALIANE,MEDICO DI FIDUCIA,137.0,4
506,ITALIANE,CONSULTORI FAMILIARI,146.0,4
506,STRANIERE,ALTRA STRUTTURA SANITARIA,7.0,4
506,STRANIERE,SERVIZIO OSTETRICO,27.0,4
506,STRANIERE,MEDICO DI FIDUCIA,66.0,4
506,STRANIERE,CONSULTORI FAMILIARI,119.0,4
507,ITALIANE,ALTRA STRUTTURA SANITARIA,1.0,4
507,ITALIANE,SERVIZIO OSTETRICO,26.0,4
507,ITALIANE,CONSULTORI FAMILIARI,107.0,4
507,ITALIANE,MEDICO DI FIDUCIA,22.0,4
