nome_azienda,nome,categoria,valori,anno
501,AZIENDA ULSS N. 1 DOLOMITI,ANALGESIA SENZA ANESTESIA,2,2018
501,AZIENDA ULSS N. 1 DOLOMITI,ANALGESIA SENZA ANESTESIA,2,2018
501,AZIENDA ULSS N. 1 DOLOMITI,ALTRA,4,2018
501,AZIENDA ULSS N. 1 DOLOMITI,SEDAZIONE PROFONDA,2,2018
501,AZIENDA ULSS N. 1 DOLOMITI,NESSUNA,14,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,127,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANESTESIA GENERALE,162,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANALGESIA SENZA ANESTESIA,2,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,2,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,NESSUNA,65,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,90,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,7,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,54,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA LOCALE,3,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,1,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,6,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,3,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,ALTRA,1,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,NESSUNA,45,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANESTESIA LOCALE,1,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,SEDAZIONE PROFONDA,43,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,NESSUNA,1,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANESTESIA GENERALE,58,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANALGESIA SENZA ANESTESIA,1,2018
505,AZIENDA ULSS N. 5 POLESANA,SEDAZIONE PROFONDA,29,2018
505,AZIENDA ULSS N. 5 POLESANA,ANESTESIA GENERALE,1,2018
505,AZIENDA ULSS N. 5 POLESANA,ALTRA,31,2018
505,AZIENDA ULSS N. 5 POLESANA,NESSUNA,69,2018
506,AZIENDA ULSS N. 6 EUGANEA,NESSUNA,3,2018
506,AZIENDA ULSS N. 6 EUGANEA,ANALGESIA SENZA ANESTESIA,2,2018
506,AZIENDA ULSS N. 6 EUGANEA,SEDAZIONE PROFONDA,130,2018
506,AZIENDA ULSS N. 6 EUGANEA,NESSUNA,162,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANALGESIA SENZA ANESTESIA,3,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,SEDAZIONE PROFONDA,52,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANESTESIA GENERALE,76,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANESTESIA LOCALE,1,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,SEDAZIONE PROFONDA,1,2018
508,AZIENDA ULSS N. 8 BERICA,ANALGESIA SENZA ANESTESIA,10,2018
508,AZIENDA ULSS N. 8 BERICA,ANESTESIA LOCALE,1,2018
508,AZIENDA ULSS N. 8 BERICA,SEDAZIONE PROFONDA,251,2018
508,AZIENDA ULSS N. 8 BERICA,ANESTESIA GENERALE,87,2018
508,AZIENDA ULSS N. 8 BERICA,NESSUNA,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,ANALGESIA SENZA ANESTESIA,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,SEDAZIONE PROFONDA,102,2018
509,AZIENDA ULSS N. 9 SCALIGERA,ANESTESIA GENERALE,90,2018
509,AZIENDA ULSS N. 9 SCALIGERA,ANESTESIA LOCALE,2,2018
509,AZIENDA ULSS N. 9 SCALIGERA,ALTRA,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,NESSUNA,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,ALTRA,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,NESSUNA,21,2018
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,ANESTESIA GENERALE,4,2018
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,ALTRA,1,2018
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,SEDAZIONE PROFONDA,201,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ANESTESIA GENERALE,47,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,NESSUNA,4,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ALTRA,1,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,SEDAZIONE PROFONDA,305,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ANESTESIA GENERALE,1,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,NESSUNA,78,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ALTRA,35,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,SEDAZIONE PROFONDA,1,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ANALGESIA SENZA ANESTESIA,15,2018
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA GENERALE,76,2019
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA LOCALE,64,2019
501,AZIENDA ULSS N. 1 DOLOMITI,ANALGESIA SENZA ANESTESIA,1,2019
501,AZIENDA ULSS N. 1 DOLOMITI,SEDAZIONE PROFONDA,2,2019
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA LOCALE,2,2019
501,AZIENDA ULSS N. 1 DOLOMITI,NESSUNA,17,2019
501,AZIENDA ULSS N. 1 DOLOMITI,ALTRA,3,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,33,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANESTESIA GENERALE,19,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,3,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,NESSUNA,79,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,1,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA LOCALE,5,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,49,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,102,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,6,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA LOCALE,1,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,2,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,6,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,NESSUNA,53,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,ALTRA,1,2019
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANESTESIA GENERALE,38,2019
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,NESSUNA,6,2019
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,SEDAZIONE PROFONDA,73,2019
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANALGESIA SENZA ANESTESIA,2,2019
505,AZIENDA ULSS N. 5 POLESANA,SEDAZIONE PROFONDA,49,2019
505,AZIENDA ULSS N. 5 POLESANA,SEDAZIONE PROFONDA,2,2019
505,AZIENDA ULSS N. 5 POLESANA,ALTRA,10,2019
505,AZIENDA ULSS N. 5 POLESANA,NESSUNA,44,2019
506,AZIENDA ULSS N. 6 EUGANEA,SEDAZIONE PROFONDA,204,2019
506,AZIENDA ULSS N. 6 EUGANEA,NESSUNA,3,2019
506,AZIENDA ULSS N. 6 EUGANEA,SEDAZIONE PROFONDA,1,2019
506,AZIENDA ULSS N. 6 EUGANEA,NESSUNA,90,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANALGESIA SENZA ANESTESIA,1,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANESTESIA GENERALE,68,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,SEDAZIONE PROFONDA,70,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,SEDAZIONE PROFONDA,1,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,NESSUNA,2,2019
508,AZIENDA ULSS N. 8 BERICA,SEDAZIONE PROFONDA,265,2019
508,AZIENDA ULSS N. 8 BERICA,NESSUNA,2,2019
509,AZIENDA ULSS N. 9 SCALIGERA,ANESTESIA LOCALE,3,2019
509,AZIENDA ULSS N. 9 SCALIGERA,ANESTESIA GENERALE,88,2019
509,AZIENDA ULSS N. 9 SCALIGERA,NESSUNA,2,2019
509,AZIENDA ULSS N. 9 SCALIGERA,SEDAZIONE PROFONDA,84,2019
509,AZIENDA ULSS N. 9 SCALIGERA,NESSUNA,23,2019
509,AZIENDA ULSS N. 9 SCALIGERA,SEDAZIONE PROFONDA,2,2019
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,ANESTESIA GENERALE,1,2019
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,SEDAZIONE PROFONDA,108,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ANESTESIA GENERALE,41,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,SEDAZIONE PROFONDA,159,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ALTRA,2,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,SEDAZIONE PROFONDA,5,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ALTRA,56,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,ANALGESIA SENZA ANESTESIA,38,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,NESSUNA,41,2019
501,AZIENDA ULSS N. 1 DOLOMITI,NESSUNA,1,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA LOCALE,37,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ALTRA,1,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ANALGESIA SENZA ANESTESIA,7,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA GENERALE,76,2020
501,AZIENDA ULSS N. 1 DOLOMITI,SEDAZIONE PROFONDA,1,2020
501,AZIENDA ULSS N. 1 DOLOMITI,NESSUNA,29,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ANESTESIA LOCALE,1,2020
501,AZIENDA ULSS N. 1 DOLOMITI,ALTRA,4,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANALGESIA SENZA ANESTESIA,1,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,NESSUNA,8,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANESTESIA GENERALE,26,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,165,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANALGESIA SENZA ANESTESIA,1,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,NESSUNA,121,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ANESTESIA GENERALE,2,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,SEDAZIONE PROFONDA,3,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,ALTRA,8,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,66,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA LOCALE,1,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,61,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,1,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,SEDAZIONE PROFONDA,5,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ANESTESIA GENERALE,8,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ANALGESIA SENZA ANESTESIA,6,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,NESSUNA,90,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,ALTRA,2,2020
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,SEDAZIONE PROFONDA,90,2020
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,ANESTESIA GENERALE,7,2020
505,AZIENDA ULSS N. 5 POLESANA,SEDAZIONE PROFONDA,64,2020
505,AZIENDA ULSS N. 5 POLESANA,SEDAZIONE PROFONDA,4,2020
505,AZIENDA ULSS N. 5 POLESANA,ALTRA,28,2020
505,AZIENDA ULSS N. 5 POLESANA,NESSUNA,42,2020
506,AZIENDA ULSS N. 6 EUGANEA,ANESTESIA GENERALE,3,2020
506,AZIENDA ULSS N. 6 EUGANEA,SEDAZIONE PROFONDA,84,2020
506,AZIENDA ULSS N. 6 EUGANEA,SEDAZIONE PROFONDA,1,2020
506,AZIENDA ULSS N. 6 EUGANEA,NESSUNA,133,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,SEDAZIONE PROFONDA,67,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,NESSUNA,2,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,ALTRA,1,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,ANESTESIA GENERALE,34,2020
