nome_azienda,nome,categoria,valori,anno
103,OSPEDALE DI ASIAGO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,1.0,2
103,OSPEDALE DI ASIAGO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,15.0,2
104,OSPEDALE ALTO VICENTINO,ALTRE FORME DI ISTEROSUZIONE,80.0,2
104,OSPEDALE ALTO VICENTINO,RASCHIAMENTO,30.0,2
104,OSPEDALE ALTO VICENTINO,METODO DI KARMAN,89.0,2
104,OSPEDALE ALTO VICENTINO,ALTRO (NON FARMACOLOGICO),1.0,2
105,OSPEDALE DI ARZIGNANO,ALTRO (NON FARMACOLOGICO),5.0,2
105,OSPEDALE DI ARZIGNANO,METODO DI KARMAN,158.0,2
106,PRES. OSP.  NOVENTA VICENTINA,METODO DI KARMAN,84.0,2
106,PRES. OSP.  NOVENTA VICENTINA,RASCHIAMENTO,70.0,2
106,PRES. OSP.  NOVENTA VICENTINA,ALTRE FORME DI ISTEROSUZIONE,69.0,2
106,PRES. OSPED. VICENZA,METODO DI KARMAN,9.0,2
106,PRES. OSPED. VICENZA,RASCHIAMENTO,51.0,2
106,PRES. OSPED. VICENZA,ALTRE FORME DI ISTEROSUZIONE,9.0,2
106,PRES. OSPED. VICENZA,ALTRO (NON FARMACOLOGICO),5.0,2
107,OSPEDALE DI CONEGLIANO,ALTRO (NON FARMACOLOGICO),5.0,2
107,OSPEDALE DI CONEGLIANO,RASCHIAMENTO,4.0,2
107,OSPEDALE DI CONEGLIANO,ALTRE FORME DI ISTEROSUZIONE,91.0,2
107,OSPEDALE DI CONEGLIANO,METODO DI KARMAN,14.0,2
107,OSPEDALE DI CONEGLIANO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,7.0,2
107,OSPEDALE DI VITTORIO VENETO,ALTRO (NON FARMACOLOGICO),2.0,2
107,OSPEDALE DI VITTORIO VENETO,METODO DI KARMAN,145.0,2
107,OSPEDALE DI VITTORIO VENETO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,1.0,2
108,OSPEDALE DI MONTEBELLUNA,ALTRO (NON FARMACOLOGICO),15.0,2
108,OSPEDALE DI MONTEBELLUNA,ALTRE FORME DI ISTEROSUZIONE,129.0,2
108,OSPEDALE DI MONTEBELLUNA,METODO DI KARMAN,1.0,2
108,OSPEDALE DI MONTEBELLUNA,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,5.0,2
108,OSPEDALE DI MONTEBELLUNA,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,77.0,2
108,OSPEDALE DI CASTELFRANCO VENETO,ALTRO (NON FARMACOLOGICO),2.0,2
108,OSPEDALE DI CASTELFRANCO VENETO,METODO DI KARMAN,8.0,2
108,OSPEDALE DI CASTELFRANCO VENETO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,8.0,2
109,OSPEDALE CA' FONCELLO,METODO DI KARMAN,21.0,2
109,OSPEDALE CA' FONCELLO,ALTRO (NON FARMACOLOGICO),10.0,2
109,OSPEDALE CA' FONCELLO,ALTRE FORME DI ISTEROSUZIONE,24.0,2
109,OSPEDALE CA' FONCELLO,RASCHIAMENTO,256.0,2
109,OSPEDALE CA' FONCELLO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,33.0,2
109,OSPEDALE CA' FONCELLO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,2.0,2
109,OSPEDALE DI ODERZO,ALTRO (NON FARMACOLOGICO),3.0,2
109,OSPEDALE DI ODERZO,ALTRE FORME DI ISTEROSUZIONE,58.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,METODO DI KARMAN,123.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,RASCHIAMENTO,9.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,ALTRO (NON FARMACOLOGICO),2.0,2
112,OSPEDALE DELL'ANGELO,METODO DI KARMAN,73.0,2
112,OSPEDALE DELL'ANGELO,ALTRE FORME DI ISTEROSUZIONE,161.0,2
112,OSPEDALE DELL'ANGELO,RASCHIAMENTO,77.0,2
112,OSPEDALE DELL'ANGELO,ALTRO (NON FARMACOLOGICO),2.0,2
112,OSPEDALE DELL'ANGELO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,15.0,2
112,OSPEDALE DELL'ANGELO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,1.0,2
112,OSPEDALE CIVILE VENEZIA,METODO DI KARMAN,55.0,2
112,OSPEDALE CIVILE VENEZIA,ALTRE FORME DI ISTEROSUZIONE,53.0,2
112,OSPEDALE CIVILE VENEZIA,RASCHIAMENTO,24.0,2
112,OSPEDALE CIVILE VENEZIA,ALTRO (NON FARMACOLOGICO),1.0,2
113,OSPEDALE  DI MIRANO,ALTRE FORME DI ISTEROSUZIONE,119.0,2
113,OSPEDALE  DI MIRANO,ALTRO (NON FARMACOLOGICO),6.0,2
113,OSPEDALE  DI MIRANO,RASCHIAMENTO,11.0,2
113,OSPEDALE  DI MIRANO,METODO DI KARMAN,5.0,2
113,OSPEDALE  DI MIRANO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,13.0,2
113,OSPEDALE  DI MIRANO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,2
113,OSPEDALE  DI DOLO,ALTRE FORME DI ISTEROSUZIONE,201.0,2
113,OSPEDALE  DI DOLO,ALTRO (NON FARMACOLOGICO),5.0,2
113,OSPEDALE  DI DOLO,RASCHIAMENTO,1.0,2
113,OSPEDALE  DI DOLO,METODO DI KARMAN,3.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,RASCHIAMENTO,7.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,METODO DI KARMAN,3.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ALTRE FORME DI ISTEROSUZIONE,68.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ALTRO (NON FARMACOLOGICO),5.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ALTRE FORME DI ISTEROSUZIONE,59.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,RASCHIAMENTO,17.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,METODO DI KARMAN,17.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ALTRO (NON FARMACOLOGICO),2.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,113.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,2.0,2
116,OSP. IMMACOL. CONCEZ. DI PIOVE DI SACCO,ALTRE FORME DI ISTEROSUZIONE,180.0,2
116,OSP. IMMACOL. CONCEZ. DI PIOVE DI SACCO,RASCHIAMENTO,1.0,2
117,OSPEDALI RIUNITI PADOVA SUD,METODO DI KARMAN,124.0,2
117,OSPEDALI RIUNITI PADOVA SUD,RASCHIAMENTO,4.0,2
117,OSPEDALI RIUNITI PADOVA SUD,ALTRE FORME DI ISTEROSUZIONE,2.0,2
117,OSPEDALI RIUNITI PADOVA SUD,ALTRO (NON FARMACOLOGICO),2.0,2
117,OSPEDALI RIUNITI PADOVA SUD,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,4.0,2
118,P.O. DI TRECENTA,RASCHIAMENTO,4.0,2
118,P.O. DI TRECENTA,ALTRE FORME DI ISTEROSUZIONE,79.0,2
118,P.O. DI TRECENTA,ALTRO (NON FARMACOLOGICO),4.0,2
118,P.O. DI TRECENTA,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,33.0,2
118,P.O. DI ROVIGO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,26.0,2
118,P.O. DI ROVIGO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,3.0,2
119,OSPEDALE CIVILE DI ADRIA,METODO DI KARMAN,11.0,2
119,OSPEDALE CIVILE DI ADRIA,RASCHIAMENTO,6.0,2
119,OSPEDALE CIVILE DI ADRIA,ALTRE FORME DI ISTEROSUZIONE,21.0,2
119,OSPEDALE CIVILE DI ADRIA,ALTRO (NON FARMACOLOGICO),7.0,2
120,POLO OSP. DELL'EST VERONESE,ALTRE FORME DI ISTEROSUZIONE,1.0,2
120,POLO OSP. DELL'EST VERONESE,METODO DI KARMAN,118.0,2
120,POLO OSP. DELL'EST VERONESE,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,3.0,2
120,POLO OSP. DELL'EST VERONESE,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,2.0,2
121,OSPEDALE PER ACUTI,RASCHIAMENTO,1.0,2
121,OSPEDALE PER ACUTI,ALTRO (NON FARMACOLOGICO),8.0,2
121,OSPEDALE PER ACUTI,METODO DI KARMAN,48.0,2
121,OSPEDALE PER ACUTI,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,45.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,ALTRE FORME DI ISTEROSUZIONE,4.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,ALTRO (NON FARMACOLOGICO),2.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,METODO DI KARMAN,1.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,RASCHIAMENTO,3.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,ALTRE FORME DI ISTEROSUZIONE,93.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,METODO DI KARMAN,4.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,RASCHIAMENTO,3.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ALTRE FORME DI ISTEROSUZIONE,10.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,RASCHIAMENTO,313.0,2
912,AOUI VERONA BORGO TRENTO,RASCHIAMENTO,8.0,2
912,AOUI VERONA BORGO TRENTO,METODO DI KARMAN,5.0,2
912,AOUI VERONA BORGO TRENTO,ALTRE FORME DI ISTEROSUZIONE,1.0,2
912,AOUI VERONA BORGO TRENTO,ALTRO (NON FARMACOLOGICO),7.0,2
912,AOUI VERONA BORGO TRENTO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,3.0,2
912,AOUI DI VERONA BORGO ROMA,RASCHIAMENTO,6.0,2
912,AOUI DI VERONA BORGO ROMA,METODO DI KARMAN,520.0,2
912,AOUI DI VERONA BORGO ROMA,ALTRE FORME DI ISTEROSUZIONE,2.0,2
912,AOUI DI VERONA BORGO ROMA,ALTRO (NON FARMACOLOGICO),5.0,2
912,AOUI DI VERONA BORGO ROMA,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,2
912,AOUI DI VERONA BORGO ROMA,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,169.0,2
912,AOUI DI VERONA BORGO ROMA,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,2.0,2
501,OSPEDALE DI  BELLUNO,METODO DI KARMAN,80.0,3
501,OSPEDALE DI  BELLUNO,ALTRO (NON FARMACOLOGICO),1.0,3
501,OSPEDALE DI  BELLUNO,RASCHIAMENTO,5.0,3
501,OSPEDALE DI  FELTRE,METODO DI KARMAN,85.0,3
501,OSPEDALE DI  FELTRE,ALTRO (NON FARMACOLOGICO),1.0,3
501,OSPEDALE DI  FELTRE,RASCHIAMENTO,3.0,3
501,OSPEDALE DI  FELTRE,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,2.0,3
501,OSPEDALE DI  FELTRE,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,19.0,3
501,OSPEDALE DI  FELTRE,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,3
502,OSPEDALE DI MONTEBELLUNA,ALTRE FORME DI ISTEROSUZIONE,143.0,3
502,OSPEDALE DI MONTEBELLUNA,ALTRO (NON FARMACOLOGICO),10.0,3
502,OSPEDALE DI MONTEBELLUNA,RASCHIAMENTO,1.0,3
502,OSPEDALE DI MONTEBELLUNA,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,24.0,3
502,OSPEDALE DI  CONEGLIANO,ALTRE FORME DI ISTEROSUZIONE,76.0,3
502,OSPEDALE DI  CONEGLIANO,ALTRO (NON FARMACOLOGICO),3.0,3
502,OSPEDALE DI  CONEGLIANO,RASCHIAMENTO,3.0,3
502,OSPEDALE DI  CONEGLIANO,METODO DI KARMAN,2.0,3
502,OSPEDALE DI  CONEGLIANO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,3
502,OSPEDALE DI  CONEGLIANO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,4.0,3
502,OSPEDALE DI  ODERZO,ALTRE FORME DI ISTEROSUZIONE,63.0,3
502,OSPEDALE DI  ODERZO,ALTRO (NON FARMACOLOGICO),1.0,3
502,OSPEDALE DI  ODERZO,RASCHIAMENTO,2.0,3
502,OSPEDALE DI VITTORIO VENETO,ALTRO (NON FARMACOLOGICO),4.0,3
502,OSPEDALE DI VITTORIO VENETO,METODO DI KARMAN,146.0,3
502,OSPEDALE DI  TREVISO,ALTRE FORME DI ISTEROSUZIONE,10.0,3
502,OSPEDALE DI  TREVISO,ALTRO (NON FARMACOLOGICO),13.0,3
502,OSPEDALE DI  TREVISO,RASCHIAMENTO,260.0,3
502,OSPEDALE DI  TREVISO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,3.0,3
502,OSPEDALE DI  TREVISO,METODO DI KARMAN,6.0,3
502,OSPEDALE DI  TREVISO,SOMMINISTRAZIONE DI MIFEPRISTONE E PROSTAGLANDINA,46.0,3
502,OSPEDALE DI CASTELFRANCO,ALTRE FORME DI ISTEROSUZIONE,1.0,3
502,OSPEDALE DI CASTELFRANCO,ALTRO (NON FARMACOLOGICO),2.0,3
502,OSPEDALE DI CASTELFRANCO,SOLA SOMMINISTRAZIONE DI MIFEPRISTONE,8.0,3
502,OSPEDALE DI CASTELFRANCO,SOLA SOMMINISTRAZIONE DI PROSTAGLANDINA,1.0,3
503,OSPEDALE DI CHIOGGIA,METODO DI KARMAN,13.0,3
503,OSPEDALE DI CHIOGGIA,ALTRO (NON FARMACOLOGICO),4.0,3
503,OSPEDALE DI CHIOGGIA,ALTRE FORME DI ISTEROSUZIONE,53.0,3
