nome_azienda,nome,categoria,valori,anno
508,1,NATI VIVI,94.0,5
508,1,IVG,75.0,5
508,0,NATI VIVI,144.0,5
508,0,IVG,284.0,5
509,2+,NATI VIVI,168.0,5
509,2+,IVG,20.0,5
509,1,NATI VIVI,102.0,5
509,1,IVG,75.0,5
509,0,NATI VIVI,147.0,5
509,0,IVG,322.0,5
901,2+,NATI VIVI,74.0,5
901,2+,IVG,19.0,5
901,1,NATI VIVI,70.0,5
901,1,IVG,36.0,5
901,0,NATI VIVI,110.0,5
901,0,IVG,199.0,5
912,2+,NATI VIVI,199.0,5
912,2+,IVG,35.0,5
912,1,NATI VIVI,123.0,5
912,1,IVG,116.0,5
912,0,NATI VIVI,248.0,5
912,0,IVG,419.0,5
501,2+,NATI VIVI,73.0,6
501,2+,IVG,15.0,6
501,1,NATI VIVI,29.0,6
501,1,IVG,25.0,6
501,0,NATI VIVI,69.0,6
501,0,IVG,131.0,6
502,2+,NATI VIVI,301.0,6
502,2+,IVG,33.0,6
502,1,NATI VIVI,147.0,6
502,1,IVG,108.0,6
502,0,NATI VIVI,298.0,6
502,0,IVG,605.0,6
503,2+,NATI VIVI,241.0,6
503,2+,IVG,33.0,6
503,1,NATI VIVI,158.0,6
503,1,IVG,123.0,6
503,0,NATI VIVI,278.0,6
503,0,IVG,521.0,6
504,2+,NATI VIVI,38.0,6
504,2+,IVG,5.0,6
504,1,NATI VIVI,20.0,6
504,1,IVG,24.0,6
504,0,NATI VIVI,46.0,6
504,0,IVG,75.0,6
505,2+,NATI VIVI,62.0,6
505,2+,IVG,8.0,6
505,1,NATI VIVI,54.0,6
505,1,IVG,18.0,6
505,0,NATI VIVI,65.0,6
505,0,IVG,155.0,6
506,2+,NATI VIVI,191.0,6
506,2+,IVG,28.0,6
506,1,NATI VIVI,83.0,6
506,1,IVG,65.0,6
506,0,NATI VIVI,172.0,6
506,0,IVG,353.0,6
507,2+,NATI VIVI,98.0,6
507,2+,IVG,21.0,6
507,1,NATI VIVI,55.0,6
507,1,IVG,30.0,6
507,0,NATI VIVI,122.0,6
507,0,IVG,224.0,6
508,2+,NATI VIVI,147.0,6
508,2+,IVG,18.0,6
508,1,NATI VIVI,92.0,6
508,1,IVG,52.0,6
508,0,NATI VIVI,137.0,6
508,0,IVG,306.0,6
509,2+,NATI VIVI,107.0,6
509,2+,IVG,10.0,6
509,1,NATI VIVI,77.0,6
509,1,IVG,61.0,6
509,0,NATI VIVI,118.0,6
509,0,IVG,231.0,6
901,2+,NATI VIVI,98.0,6
901,2+,IVG,24.0,6
901,1,NATI VIVI,98.0,6
901,1,IVG,49.0,6
901,0,NATI VIVI,128.0,6
901,0,IVG,251.0,6
912,2+,NATI VIVI,200.0,6
912,2+,IVG,37.0,6
912,1,NATI VIVI,122.0,6
912,1,IVG,81.0,6
912,0,NATI VIVI,205.0,6
912,0,IVG,409.0,6
501,2+,NATI VIVI,53.0,7
501,2+,IVG,8.0,7
501,1,NATI VIVI,35.0,7
501,1,IVG,21.0,7
501,0,NATI VIVI,57.0,7
501,0,IVG,116.0,7
502,2+,NATI VIVI,294.0,7
502,2+,IVG,42.0,7
502,1,NATI VIVI,156.0,7
502,1,IVG,117.0,7
502,0,NATI VIVI,320.0,7
502,0,IVG,611.0,7
503,2+,NATI VIVI,192.0,7
503,2+,IVG,35.0,7
503,1,NATI VIVI,156.0,7
503,1,IVG,95.0,7
503,0,NATI VIVI,269.0,7
503,0,IVG,487.0,7
504,2+,NATI VIVI,52.0,7
504,2+,IVG,8.0,7
504,1,NATI VIVI,15.0,7
504,1,IVG,19.0,7
504,0,NATI VIVI,34.0,7
504,0,IVG,74.0,7
505,2+,NATI VIVI,77.0,7
505,2+,IVG,9.0,7
505,1,NATI VIVI,50.0,7
505,1,IVG,21.0,7
505,0,NATI VIVI,61.0,7
505,0,IVG,158.0,7
506,2+,NATI VIVI,156.0,7
506,2+,IVG,17.0,7
506,1,NATI VIVI,99.0,7
506,1,IVG,73.0,7
506,0,NATI VIVI,196.0,7
506,0,IVG,361.0,7
507,2+,NATI VIVI,116.0,7
507,2+,IVG,17.0,7
507,1,NATI VIVI,80.0,7
507,1,IVG,53.0,7
507,0,NATI VIVI,119.0,7
507,0,IVG,245.0,7
508,2+,NATI VIVI,124.0,7
508,2+,IVG,12.0,7
508,1,NATI VIVI,84.0,7
508,1,IVG,40.0,7
508,0,NATI VIVI,119.0,7
508,0,IVG,275.0,7
509,2+,NATI VIVI,114.0,7
509,2+,IVG,12.0,7
509,1,NATI VIVI,78.0,7
509,1,IVG,50.0,7
509,0,NATI VIVI,114.0,7
509,0,IVG,244.0,7
901,2+,NATI VIVI,104.0,7
901,2+,IVG,15.0,7
901,1,NATI VIVI,89.0,7
901,1,IVG,58.0,7
901,0,NATI VIVI,117.0,7
901,0,IVG,237.0,7
912,2+,NATI VIVI,194.0,7
912,2+,IVG,30.0,7
912,1,NATI VIVI,133.0,7
912,1,IVG,98.0,7
912,0,NATI VIVI,229.0,7
912,0,IVG,428.0,7
501,2+,NATI VIVI,48.0,8
501,2+,IVG,6.0,8
501,1,NATI VIVI,30.0,8
501,1,IVG,20.0,8
501,0,NATI VIVI,61.0,8
501,0,IVG,113.0,8
502,2+,NATI VIVI,303.0,8
502,2+,IVG,27.0,8
502,1,NATI VIVI,173.0,8
502,1,IVG,102.0,8
502,0,NATI VIVI,328.0,8
502,0,IVG,675.0,8
503,2+,NATI VIVI,223.0,8
503,2+,IVG,33.0,8
503,1,NATI VIVI,141.0,8
503,1,IVG,116.0,8
503,0,NATI VIVI,296.0,8
503,0,IVG,511.0,8
504,2+,NATI VIVI,35.0,8
504,2+,IVG,6.0,8
504,1,NATI VIVI,31.0,8
504,1,IVG,18.0,8
504,0,NATI VIVI,46.0,8
504,0,IVG,88.0,8
505,2+,NATI VIVI,66.0,8
505,2+,IVG,14.0,8
505,1,NATI VIVI,45.0,8
505,1,IVG,27.0,8
505,0,NATI VIVI,66.0,8
505,0,IVG,136.0,8
506,2+,NATI VIVI,158.0,8
506,2+,IVG,27.0,8
506,1,NATI VIVI,106.0,8
506,1,IVG,66.0,8
506,0,NATI VIVI,214.0,8
506,0,IVG,385.0,8
507,2+,NATI VIVI,108.0,8
507,2+,IVG,15.0,8
507,1,NATI VIVI,72.0,8
507,1,IVG,54.0,8
507,0,NATI VIVI,160.0,8
507,0,IVG,271.0,8
508,2+,NATI VIVI,120.0,8
508,2+,IVG,15.0,8
508,1,NATI VIVI,68.0,8
508,1,IVG,35.0,8
508,0,NATI VIVI,133.0,8
508,0,IVG,271.0,8
509,2+,NATI VIVI,156.0,8
509,2+,IVG,16.0,8
509,1,NATI VIVI,72.0,8
509,1,IVG,45.0,8
509,0,NATI VIVI,139.0,8
509,0,IVG,306.0,8
901,2+,NATI VIVI,94.0,8
901,2+,IVG,16.0,8
901,1,NATI VIVI,85.0,8
901,1,IVG,45.0,8
901,0,NATI VIVI,90.0,8
901,0,IVG,208.0,8
912,2+,NATI VIVI,216.0,8
912,2+,IVG,33.0,8
912,1,NATI VIVI,137.0,8
912,1,IVG,119.0,8
912,0,NATI VIVI,254.0,8
912,0,IVG,455.0,8
501,2+,NATI VIVI,56.0,9
501,2+,IVG,5.0,9
501,1,NATI VIVI,43.0,9
501,1,IVG,16.0,9
501,0,NATI VIVI,57.0,9
501,0,IVG,135.0,9
502,2+,NATI VIVI,282.0,9
502,2+,IVG,28.0,9
502,1,NATI VIVI,158.0,9
502,1,IVG,103.0,9
502,0,NATI VIVI,353.0,9
502,0,IVG,662.0,9
503,2+,NATI VIVI,227.0,9
503,2+,IVG,47.0,9
503,1,NATI VIVI,146.0,9
503,1,IVG,126.0,9
503,0,NATI VIVI,271.0,9
503,0,IVG,471.0,9
504,2+,NATI VIVI,27.0,9
504,2+,IVG,4.0,9
504,1,NATI VIVI,12.0,9
504,1,IVG,10.0,9
504,0,NATI VIVI,35.0,9
504,0,IVG,60.0,9
505,2+,NATI VIVI,55.0,9
505,2+,IVG,10.0,9
505,1,NATI VIVI,34.0,9
505,1,IVG,18.0,9
505,0,NATI VIVI,57.0,9
505,0,IVG,118.0,9
506,2+,NATI VIVI,194.0,9
506,2+,IVG,23.0,9
506,1,NATI VIVI,96.0,9
506,1,IVG,66.0,9
506,0,NATI VIVI,241.0,9
506,0,IVG,442.0,9
507,2+,NATI VIVI,125.0,9
507,2+,IVG,18.0,9
507,1,NATI VIVI,74.0,9
507,1,IVG,48.0,9
507,0,NATI VIVI,138.0,9
507,0,IVG,271.0,9
508,2+,NATI VIVI,143.0,9
508,2+,IVG,16.0,9
508,1,NATI VIVI,88.0,9
508,1,IVG,45.0,9
508,0,NATI VIVI,177.0,9
508,0,IVG,347.0,9
509,2+,NATI VIVI,153.0,9
509,2+,IVG,12.0,9
509,1,NATI VIVI,97.0,9
509,1,IVG,59.0,9
509,0,NATI VIVI,155.0,9
509,0,IVG,334.0,9
901,2+,NATI VIVI,82.0,9
901,2+,IVG,16.0,9
901,1,NATI VIVI,85.0,9
901,1,IVG,44.0,9
901,0,NATI VIVI,90.0,9
901,0,IVG,197.0,9
912,2+,NATI VIVI,169.0,9
912,2+,IVG,27.0,9
912,1,NATI VIVI,114.0,9
912,1,IVG,94.0,9
912,0,NATI VIVI,233.0,9
912,0,IVG,395.0,9
