nome_azienda,nome,categoria,valori,anno
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,340.0,1
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2.0,1
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Infezione,2.0,1
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,722.0,1
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,7.0,1
101,101 - BELLUNO,Aborto incompleto,78.0,2
102,102 - FELTRE,Aborto incompleto,117.0,2
102,102 - FELTRE,Emorragia,2.0,2
103,103 - BASSANO DEL GRAPPA,Aborto incompleto,104.0,2
103,103 - BASSANO DEL GRAPPA,Emorragia,1.0,2
104,104 - THIENE,Aborto incompleto,200.0,2
105,105 - ARZIGNANO,Altro,1.0,2
105,105 - ARZIGNANO,Aborto incompleto,162.0,2
106,106 - VICENZA,Altro,1.0,2
106,106 - VICENZA,Aborto incompleto,292.0,2
106,106 - VICENZA,Emorragia,3.0,2
107,107 - PIEVE DI SOLIGO,Aborto incompleto,267.0,2
107,107 - PIEVE DI SOLIGO,Altro,1.0,2
108,108 - ASOLO,Aborto incompleto,215.0,2
108,108 - ASOLO,Altro,25.0,2
109,109 - TREVISO,Aborto incompleto,398.0,2
109,109 - TREVISO,Emorragia,3.0,2
109,109 - TREVISO,Infezione,3.0,2
110,110 - S. DONA' DI PIAVE,Aborto incompleto,133.0,2
112,112 - VENEZIANA,Aborto incompleto,457.0,2
112,112 - VENEZIANA,Altro,2.0,2
112,112 - VENEZIANA,Emorragia,2.0,2
113,113 - MIRANO,Aborto incompleto,365.0,2
114,114 - CHIOGGIA,Aborto incompleto,82.0,2
114,114 - CHIOGGIA,Altro,1.0,2
115,115 - CITTADELLA,Altro,2.0,2
115,115 - CITTADELLA,Aborto incompleto,202.0,2
115,115 - CITTADELLA,Emorragia,4.0,2
116,116 - PADOVA,Aborto incompleto,180.0,2
116,116 - PADOVA,Emorragia,1.0,2
117,117 - ESTE,Aborto incompleto,135.0,2
117,117 - ESTE,Emorragia,1.0,2
118,118 - ROVIGO,Altro,2.0,2
118,118 - ROVIGO,Aborto incompleto,146.0,2
119,119 - ADRIA,Aborto incompleto,40.0,2
120,120 - VERONA,Aborto incompleto,120.0,2
120,120 - VERONA,Altro,1.0,2
120,120 - VERONA,Emorragia,2.0,2
121,121 - LEGNAGO,Altro,1.0,2
121,121 - LEGNAGO,Aborto incompleto,101.0,2
122,122 - BUSSOLENGO,Aborto incompleto,111.0,2
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,321.0,2
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1.0,2
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,1.0,2
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,718.0,2
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,3.0,2
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2.0,2
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,194.0,3
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Altro,2.0,3
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,821.0,3
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,1.0,3
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3.0,3
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Infezione,1.0,3
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,791.0,3
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Altro,2.0,3
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,2.0,3
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,121.0,3
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,213.0,3
505,505 - AZIENDA ULSS N. 5 POLESANA,Emorragia,1.0,3
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,522.0,3
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,1.0,3
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,310.0,3
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1.0,3
508,508 - AZIENDA ULSS N. 8 BERICA,Altro,1.0,3
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,403.0,3
508,508 - AZIENDA ULSS N. 8 BERICA,Emorragia,2.0,3
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,394.0,3
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,3.0,3
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2.0,3
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Infezione,1.0,3
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,323.0,3
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,1.0,3
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,604.0,3
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,1.0,3
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2.0,3
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,202.0,4
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Emorragia,1.0,4
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,9.0,4
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,797.0,4
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3.0,4
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,815.0,4
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Altro,2.0,4
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,1.0,4
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,107.0,4
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1.0,4
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,243.0,4
505,505 - AZIENDA ULSS N. 5 POLESANA,Altro,1.0,4
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,550.0,4
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,1.0,4
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,229.0,4
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,2.0,4
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,1.0,4
508,508 - AZIENDA ULSS N. 8 BERICA,Altro,2.0,4
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,413.0,4
508,508 - AZIENDA ULSS N. 8 BERICA,Infezione,1.0,4
508,508 - AZIENDA ULSS N. 8 BERICA,Emorragia,1.0,4
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,399.0,4
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,2.0,4
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2.0,4
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,262.0,4
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2.0,4
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,546.0,4
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2.0,4
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,175.0,5
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,735.0,5
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,3.0,5
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3.0,5
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,732.0,5
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,3.0,5
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,121.0,5
505,505 - AZIENDA ULSS N. 5 POLESANA,Altro,1.0,5
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,181.0,5
505,505 - AZIENDA ULSS N. 5 POLESANA,Infezione,1.0,5
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,2.0,5
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,488.0,5
506,506 - AZIENDA ULSS N. 6 EUGANEA,Emorragia,2.0,5
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1.0,5
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,269.0,5
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,375.0,5
508,508 - AZIENDA ULSS N. 8 BERICA,Emorragia,5.0,5
508,508 - AZIENDA ULSS N. 8 BERICA,Infezione,1.0,5
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,413.0,5
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,1.0,5
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,253.0,5
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Infezione,1.0,5
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,1.0,5
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,566.0,5
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1.0,5
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,171.0,6
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,738.0,6
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Infezione,2.0,6
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2.0,6
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,665.0,6
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Altro,3.0,6
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,4.0,6
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,104.0,6
505,505 - AZIENDA ULSS N. 5 POLESANA,Nessuna,1.0,6
505,505 - AZIENDA ULSS N. 5 POLESANA,Altro,1.0,6
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,176.0,6
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,438.0,6
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,8.0,6
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1.0,6
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,273.0,6
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,1.0,6
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,370.0,6
508,508 - AZIENDA ULSS N. 8 BERICA,Emorragia,2.0,6
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,1.0,6
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,298.0,6
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2.0,6
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1.0,6
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,320.0,6
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,3.0,6
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,521.0,6
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2.0,6
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,145.0,7
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,3.0,7
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,759.0,7
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2.0,7
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,611.0,7
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Altro,3.0,7
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,2.0,7
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,101.0,7
505,505 - AZIENDA ULSS N. 5 POLESANA,Altro,3.0,7
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,176.0,7
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,438.0,7
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,11.0,7
506,506 - AZIENDA ULSS N. 6 EUGANEA,Emorragia,1.0,7
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,311.0,7
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,2.0,7
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,2.0,7
508,508 - AZIENDA ULSS N. 8 BERICA,Altro,2.0,7
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,325.0,7
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,2.0,7
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,289.0,7
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Infezione,1.0,7
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,6.0,7
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,308.0,7
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2.0,7
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,3.0,7
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,545.0,7
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1.0,7
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,137.0,8
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,793.0,8
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,4.0,8
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3.0,8
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,653.0,8
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,3.0,8
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,106.0,8
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Altro,1.0,8
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1.0,8
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,171.0,8
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,463.0,8
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,14.0,8
506,506 - AZIENDA ULSS N. 6 EUGANEA,Nessuna,1.0,8
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,334.0,8
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,4.0,8
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,321.0,8
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,10.0,8
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,338.0,8
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,6.0,8
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1.0,8
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,268.0,8
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,605.0,8
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1.0,8
501,501 - AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,156.0,9
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,778.0,9
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,5.0,9
502,502 - AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2.0,9
503,503 - AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,644.0,9
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,70.0,9
504,504 - AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1.0,9
505,505 - AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,141.0,9
505,505 - AZIENDA ULSS N. 5 POLESANA,Emorragia,2.0,9
506,506 - AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,518.0,9
506,506 - AZIENDA ULSS N. 6 EUGANEA,Altro,11.0,9
506,506 - AZIENDA ULSS N. 6 EUGANEA,Emorragia,2.0,9
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,332.0,9
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1.0,9
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,2.0,9
507,507 - AZIENDA ULSS N. 7 PEDEMONTANA,Infezione,1.0,9
508,508 - AZIENDA ULSS N. 8 BERICA,Aborto incompleto,406.0,9
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Altro,12.0,9
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,376.0,9
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Emorragia,5.0,9
509,509 - AZIENDA ULSS N. 9 SCALIGERA,Infezione,1.0,9
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1.0,9
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,249.0,9
901,901 - AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2.0,9
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,500.0,9
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,2.0,9
912,912 - A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,3.0,9
