nome_azienda,nome,categoria,valori,anno
112,OSPEDALE CIVILE VENEZIA,ANESTESIA GENERALE,51.0,1
112,OSPEDALE CIVILE VENEZIA,SEDAZIONE PROFONDA,79.0,1
112,OSPEDALE CIVILE VENEZIA,ALTRA,2.0,1
112,OSPEDALE DELL'ANGELO,ANESTESIA GENERALE,199.0,1
112,OSPEDALE DELL'ANGELO,SEDAZIONE PROFONDA,111.0,1
112,OSPEDALE DELL'ANGELO,ALTRA,6.0,1
112,OSPEDALE DELL'ANGELO,ANALGESIA SENZA ANESTESIA,24.0,1
112,OSPEDALE DELL'ANGELO,NESSUNA,7.0,1
112,OSPEDALE DELL'ANGELO,ANESTESIA LOCALE,17.0,1
113,OSPEDALE  DI MIRANO,NESSUNA,8.0,1
113,OSPEDALE  DI MIRANO,ANESTESIA LOCALE,1.0,1
113,OSPEDALE  DI MIRANO,ALTRA,1.0,1
113,OSPEDALE  DI MIRANO,SEDAZIONE PROFONDA,133.0,1
113,OSPEDALE  DI DOLO,NESSUNA,1.0,1
113,OSPEDALE  DI DOLO,ANESTESIA LOCALE,3.0,1
113,OSPEDALE  DI DOLO,ALTRA,192.0,1
113,OSPEDALE  DI DOLO,ANALGESIA SENZA ANESTESIA,2.0,1
113,OSPEDALE  DI DOLO,ANESTESIA GENERALE,1.0,1
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ANESTESIA GENERALE,56.0,1
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ANALGESIA SENZA ANESTESIA,1.0,1
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,SEDAZIONE PROFONDA,2.0,1
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ANESTESIA GENERALE,19.0,1
115,PRESIDIO OSPEDALIERO DI CITTADELLA,SEDAZIONE PROFONDA,30.0,1
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ALTRA,20.0,1
115,PRESIDIO OSPEDALIERO DI CITTADELLA,NESSUNA,76.0,1
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ANESTESIA LOCALE,2.0,1
115,PRESIDIO OSPEDALIERO DI CAMPOSAMPIERO,ANESTESIA GENERALE,2.0,1
115,PRESIDIO OSPEDALIERO DI CAMPOSAMPIERO,SEDAZIONE PROFONDA,29.0,1
116,OSP. IMMACOL. CONCEZ. DI PIOVE DI SACCO,SEDAZIONE PROFONDA,143.0,1
116,OSP. IMMACOL. CONCEZ. DI PIOVE DI SACCO,ANESTESIA GENERALE,26.0,1
117,OSPEDALI RIUNITI PADOVA SUD,ANESTESIA GENERALE,125.0,1
117,OSPEDALI RIUNITI PADOVA SUD,NESSUNA,8.0,1
117,OSPEDALI RIUNITI PADOVA SUD,SEDAZIONE PROFONDA,1.0,1
118,P.O. DI TRECENTA,ANALGESIA SENZA ANESTESIA,7.0,1
118,P.O. DI TRECENTA,ANESTESIA GENERALE,115.0,1
118,P.O. DI TRECENTA,NESSUNA,61.0,1
118,P.O. DI ROVIGO,ANALGESIA SENZA ANESTESIA,1.0,1
118,P.O. DI ROVIGO,NESSUNA,1.0,1
119,OSPEDALE CIVILE DI ADRIA,SEDAZIONE PROFONDA,17.0,1
119,OSPEDALE CIVILE DI ADRIA,ANALGESIA SENZA ANESTESIA,2.0,1
119,OSPEDALE CIVILE DI ADRIA,ANESTESIA GENERALE,10.0,1
119,OSPEDALE CIVILE DI ADRIA,ALTRA,3.0,1
120,POLO OSP. DELL'EST VERONESE,NESSUNA,1.0,1
120,POLO OSP. DELL'EST VERONESE,ANESTESIA GENERALE,139.0,1
120,POLO OSP. DELL'EST VERONESE,ALTRA,1.0,1
121,OSPEDALE PER ACUTI,ANESTESIA GENERALE,2.0,1
121,OSPEDALE PER ACUTI,SEDAZIONE PROFONDA,82.0,1
121,OSPEDALE PER ACUTI,NESSUNA,20.0,1
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,SEDAZIONE PROFONDA,4.0,1
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,ANESTESIA GENERALE,1.0,1
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,ANESTESIA LOCALE,1.0,1
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,SEDAZIONE PROFONDA,2.0,1
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,ANESTESIA GENERALE,44.0,1
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,SEDAZIONE PROFONDA,338.0,1
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ALTRA,9.0,1
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,NESSUNA,2.0,1
912,AOUI VERONA BORGO TRENTO,ALTRA,6.0,1
912,AOUI VERONA BORGO TRENTO,NESSUNA,3.0,1
912,AOUI VERONA BORGO TRENTO,ANESTESIA GENERALE,1.0,1
912,AOUI VERONA BORGO TRENTO,SEDAZIONE PROFONDA,10.0,1
912,AOUI DI VERONA BORGO ROMA,ALTRA,10.0,1
912,AOUI DI VERONA BORGO ROMA,NESSUNA,103.0,1
912,AOUI DI VERONA BORGO ROMA,ANESTESIA GENERALE,51.0,1
912,AOUI DI VERONA BORGO ROMA,SEDAZIONE PROFONDA,428.0,1
912,AOUI DI VERONA BORGO ROMA,ANALGESIA SENZA ANESTESIA,117.0,1
912,AOUI DI VERONA BORGO ROMA,ANESTESIA LOCALE,1.0,1
101,OSPEDALE S. MARTINO BELLUNO,ANALGESIA SENZA ANESTESIA,2.0,2
101,OSPEDALE S. MARTINO BELLUNO,ANESTESIA GENERALE,75.0,2
101,OSPEDALE S. MARTINO BELLUNO,SEDAZIONE PROFONDA,1.0,2
102,OSPEDALE DI FELTRE 'S. MARIA DEL PRATO',ANESTESIA GENERALE,4.0,2
102,OSPEDALE DI FELTRE 'S. MARIA DEL PRATO',ANALGESIA SENZA ANESTESIA,4.0,2
102,OSPEDALE DI FELTRE 'S. MARIA DEL PRATO',NESSUNA,15.0,2
102,OSPEDALE DI FELTRE 'S. MARIA DEL PRATO',ALTRA,3.0,2
102,OSPEDALE DI FELTRE 'S. MARIA DEL PRATO',ANESTESIA LOCALE,95.0,2
103,OSPEDALE DI ASIAGO,ANESTESIA GENERALE,90.0,2
103,OSPEDALE DI ASIAGO,NESSUNA,15.0,2
104,OSPEDALE ALTO VICENTINO,ALTRA,1.0,2
104,OSPEDALE ALTO VICENTINO,SEDAZIONE PROFONDA,116.0,2
104,OSPEDALE ALTO VICENTINO,ANESTESIA LOCALE,14.0,2
104,OSPEDALE ALTO VICENTINO,ANESTESIA GENERALE,58.0,2
104,OSPEDALE ALTO VICENTINO,ANALGESIA SENZA ANESTESIA,11.0,2
105,OSPEDALE DI ARZIGNANO,SEDAZIONE PROFONDA,156.0,2
105,OSPEDALE DI ARZIGNANO,ALTRA,1.0,2
105,OSPEDALE DI ARZIGNANO,NESSUNA,4.0,2
105,OSPEDALE DI ARZIGNANO,ANALGESIA SENZA ANESTESIA,2.0,2
106,PRES. OSPED. VICENZA,ALTRA,2.0,2
106,PRES. OSPED. VICENZA,ANESTESIA GENERALE,40.0,2
106,PRES. OSPED. VICENZA,SEDAZIONE PROFONDA,26.0,2
106,PRES. OSPED. VICENZA,NESSUNA,1.0,2
106,PRES. OSPED. VICENZA,ANALGESIA SENZA ANESTESIA,4.0,2
106,PRES. OSPED. VICENZA,ANESTESIA LOCALE,1.0,2
106,PRES. OSP.  NOVENTA VICENTINA,ANESTESIA GENERALE,164.0,2
106,PRES. OSP.  NOVENTA VICENTINA,SEDAZIONE PROFONDA,53.0,2
106,PRES. OSP.  NOVENTA VICENTINA,NESSUNA,2.0,2
106,PRES. OSP.  NOVENTA VICENTINA,ANALGESIA SENZA ANESTESIA,2.0,2
106,PRES. OSP.  NOVENTA VICENTINA,ANESTESIA LOCALE,2.0,2
107,OSPEDALE DI CONEGLIANO,ANESTESIA GENERALE,87.0,2
107,OSPEDALE DI CONEGLIANO,NESSUNA,10.0,2
107,OSPEDALE DI CONEGLIANO,ANALGESIA SENZA ANESTESIA,5.0,2
107,OSPEDALE DI CONEGLIANO,SEDAZIONE PROFONDA,19.0,2
107,OSPEDALE DI VITTORIO VENETO,ANESTESIA GENERALE,145.0,2
107,OSPEDALE DI VITTORIO VENETO,NESSUNA,1.0,2
107,OSPEDALE DI VITTORIO VENETO,ANALGESIA SENZA ANESTESIA,2.0,2
108,OSPEDALE DI CASTELFRANCO VENETO,ANESTESIA GENERALE,8.0,2
108,OSPEDALE DI CASTELFRANCO VENETO,NESSUNA,10.0,2
108,OSPEDALE DI MONTEBELLUNA,ANESTESIA GENERALE,131.0,2
108,OSPEDALE DI MONTEBELLUNA,NESSUNA,93.0,2
108,OSPEDALE DI MONTEBELLUNA,ANALGESIA SENZA ANESTESIA,3.0,2
109,OSPEDALE CA' FONCELLO,SEDAZIONE PROFONDA,290.0,2
109,OSPEDALE CA' FONCELLO,NESSUNA,54.0,2
109,OSPEDALE CA' FONCELLO,ANESTESIA GENERALE,2.0,2
109,OSPEDALE DI ODERZO,SEDAZIONE PROFONDA,1.0,2
109,OSPEDALE DI ODERZO,NESSUNA,3.0,2
109,OSPEDALE DI ODERZO,ANESTESIA GENERALE,57.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,NESSUNA,1.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,ANESTESIA GENERALE,127.0,2
110,PRESIDIO OSPEDALIERO DI SAN DONA' DI P.,SEDAZIONE PROFONDA,6.0,2
112,OSPEDALE CIVILE VENEZIA,ANESTESIA GENERALE,41.0,2
112,OSPEDALE CIVILE VENEZIA,ALTRA,17.0,2
112,OSPEDALE CIVILE VENEZIA,ANALGESIA SENZA ANESTESIA,6.0,2
112,OSPEDALE CIVILE VENEZIA,NESSUNA,1.0,2
112,OSPEDALE CIVILE VENEZIA,ANESTESIA LOCALE,1.0,2
112,OSPEDALE CIVILE VENEZIA,SEDAZIONE PROFONDA,67.0,2
112,OSPEDALE DELL'ANGELO,ANESTESIA GENERALE,141.0,2
112,OSPEDALE DELL'ANGELO,ALTRA,1.0,2
112,OSPEDALE DELL'ANGELO,ANALGESIA SENZA ANESTESIA,6.0,2
112,OSPEDALE DELL'ANGELO,NESSUNA,16.0,2
112,OSPEDALE DELL'ANGELO,ANESTESIA LOCALE,10.0,2
112,OSPEDALE DELL'ANGELO,SEDAZIONE PROFONDA,155.0,2
113,OSPEDALE  DI DOLO,ANALGESIA SENZA ANESTESIA,5.0,2
113,OSPEDALE  DI DOLO,SEDAZIONE PROFONDA,1.0,2
113,OSPEDALE  DI DOLO,ALTRA,194.0,2
113,OSPEDALE  DI DOLO,ANESTESIA LOCALE,9.0,2
113,OSPEDALE  DI DOLO,ANESTESIA GENERALE,1.0,2
113,OSPEDALE  DI MIRANO,SEDAZIONE PROFONDA,135.0,2
113,OSPEDALE  DI MIRANO,ALTRA,2.0,2
113,OSPEDALE  DI MIRANO,NESSUNA,18.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,NESSUNA,2.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ALTRA,1.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,SEDAZIONE PROFONDA,46.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ANALGESIA SENZA ANESTESIA,1.0,2
114,OSPEDALE CIVILE MADONNA DELLA NAVICELLA,ANESTESIA GENERALE,33.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ALTRA,10.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ANESTESIA GENERALE,5.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,ANESTESIA LOCALE,1.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,SEDAZIONE PROFONDA,85.0,2
115,PRESIDIO OSPEDALIERO DI CITTADELLA,NESSUNA,109.0,2
116,OSP. IMMACOL. CONCEZ. DI PIOVE DI SACCO,SEDAZIONE PROFONDA,181.0,2
117,OSPEDALI RIUNITI PADOVA SUD,SEDAZIONE PROFONDA,100.0,2
117,OSPEDALI RIUNITI PADOVA SUD,NESSUNA,5.0,2
117,OSPEDALI RIUNITI PADOVA SUD,ANESTESIA GENERALE,31.0,2
118,P.O. DI ROVIGO,ANALGESIA SENZA ANESTESIA,3.0,2
118,P.O. DI ROVIGO,ALTRA,5.0,2
118,P.O. DI ROVIGO,NESSUNA,21.0,2
118,P.O. DI TRECENTA,ANALGESIA SENZA ANESTESIA,3.0,2
118,P.O. DI TRECENTA,NESSUNA,34.0,2
118,P.O. DI TRECENTA,SEDAZIONE PROFONDA,37.0,2
118,P.O. DI TRECENTA,ANESTESIA GENERALE,46.0,2
119,OSPEDALE CIVILE DI ADRIA,ANESTESIA GENERALE,2.0,2
119,OSPEDALE CIVILE DI ADRIA,SEDAZIONE PROFONDA,37.0,2
119,OSPEDALE CIVILE DI ADRIA,NESSUNA,1.0,2
119,OSPEDALE CIVILE DI ADRIA,ALTRA,2.0,2
119,OSPEDALE CIVILE DI ADRIA,ANALGESIA SENZA ANESTESIA,2.0,2
119,OSPEDALE CIVILE DI ADRIA,ANESTESIA LOCALE,1.0,2
120,POLO OSP. DELL'EST VERONESE,ANALGESIA SENZA ANESTESIA,1.0,2
120,POLO OSP. DELL'EST VERONESE,ANESTESIA GENERALE,93.0,2
120,POLO OSP. DELL'EST VERONESE,SEDAZIONE PROFONDA,26.0,2
120,POLO OSP. DELL'EST VERONESE,NESSUNA,4.0,2
121,OSPEDALE PER ACUTI,ANALGESIA SENZA ANESTESIA,2.0,2
121,OSPEDALE PER ACUTI,ANESTESIA LOCALE,1.0,2
121,OSPEDALE PER ACUTI,SEDAZIONE PROFONDA,89.0,2
121,OSPEDALE PER ACUTI,ANESTESIA GENERALE,4.0,2
121,OSPEDALE PER ACUTI,NESSUNA,6.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,ANESTESIA GENERALE,9.0,2
122,OSPEDALE PEDERZOLI CASA DI CURA SPA,SEDAZIONE PROFONDA,1.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,ANESTESIA GENERALE,6.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,SEDAZIONE PROFONDA,93.0,2
122,OSPEDALE CIVILE ORLANDI BUSSOLENGO,ANALGESIA SENZA ANESTESIA,2.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ANESTESIA LOCALE,1.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,NESSUNA,1.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,SEDAZIONE PROFONDA,313.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ANESTESIA GENERALE,2.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ALTRA,2.0,2
901,AZIENDA OSPEDALE - UNIVERSITA' PADOVA,ANALGESIA SENZA ANESTESIA,4.0,2
912,AOUI VERONA BORGO TRENTO,ALTRA,2.0,2
912,AOUI VERONA BORGO TRENTO,ANALGESIA SENZA ANESTESIA,2.0,2
912,AOUI VERONA BORGO TRENTO,SEDAZIONE PROFONDA,15.0,2
912,AOUI VERONA BORGO TRENTO,NESSUNA,4.0,2
912,AOUI VERONA BORGO TRENTO,ANESTESIA GENERALE,1.0,2
912,AOUI DI VERONA BORGO ROMA,ALTRA,7.0,2
912,AOUI DI VERONA BORGO ROMA,ANALGESIA SENZA ANESTESIA,113.0,2
912,AOUI DI VERONA BORGO ROMA,SEDAZIONE PROFONDA,483.0,2
912,AOUI DI VERONA BORGO ROMA,NESSUNA,73.0,2
912,AOUI DI VERONA BORGO ROMA,ANESTESIA GENERALE,29.0,2
501,OSPEDALE DI  FELTRE,ANESTESIA LOCALE,78.0,3
501,OSPEDALE DI  FELTRE,NESSUNA,16.0,3
501,OSPEDALE DI  FELTRE,ALTRA,4.0,3
501,OSPEDALE DI  FELTRE,ANALGESIA SENZA ANESTESIA,2.0,3
501,OSPEDALE DI  FELTRE,SEDAZIONE PROFONDA,1.0,3
501,OSPEDALE DI  FELTRE,ANESTESIA GENERALE,10.0,3
501,OSPEDALE DI  BELLUNO,ALTRA,1.0,3
501,OSPEDALE DI  BELLUNO,ANALGESIA SENZA ANESTESIA,1.0,3
501,OSPEDALE DI  BELLUNO,ANESTESIA GENERALE,84.0,3
502,OSPEDALE DI  TREVISO,NESSUNA,56.0,3
502,OSPEDALE DI  TREVISO,ANALGESIA SENZA ANESTESIA,4.0,3
502,OSPEDALE DI  TREVISO,SEDAZIONE PROFONDA,273.0,3
502,OSPEDALE DI  TREVISO,ALTRA,3.0,3
502,OSPEDALE DI  TREVISO,ANESTESIA GENERALE,2.0,3
502,OSPEDALE DI CASTELFRANCO,NESSUNA,11.0,3
502,OSPEDALE DI CASTELFRANCO,ANESTESIA GENERALE,1.0,3
502,OSPEDALE DI  ODERZO,NESSUNA,1.0,3
502,OSPEDALE DI  ODERZO,SEDAZIONE PROFONDA,2.0,3
502,OSPEDALE DI  ODERZO,ANESTESIA GENERALE,63.0,3
502,OSPEDALE DI VITTORIO VENETO,NESSUNA,4.0,3
502,OSPEDALE DI VITTORIO VENETO,ANESTESIA GENERALE,146.0,3
502,OSPEDALE DI  CONEGLIANO,NESSUNA,5.0,3
502,OSPEDALE DI  CONEGLIANO,ANALGESIA SENZA ANESTESIA,1.0,3
502,OSPEDALE DI  CONEGLIANO,SEDAZIONE PROFONDA,1.0,3
502,OSPEDALE DI  CONEGLIANO,ALTRA,2.0,3
502,OSPEDALE DI  CONEGLIANO,ANESTESIA GENERALE,80.0,3
502,OSPEDALE DI MONTEBELLUNA,NESSUNA,33.0,3
502,OSPEDALE DI MONTEBELLUNA,ANALGESIA SENZA ANESTESIA,4.0,3
502,OSPEDALE DI MONTEBELLUNA,ANESTESIA GENERALE,141.0,3
503,OSPEDALE DI MESTRE,SEDAZIONE PROFONDA,109.0,3
503,OSPEDALE DI MESTRE,ANESTESIA LOCALE,8.0,3
503,OSPEDALE DI MESTRE,ANESTESIA GENERALE,139.0,3
503,OSPEDALE DI MESTRE,NESSUNA,23.0,3
503,OSPEDALE DI MESTRE,ALTRA,1.0,3
503,OSPEDALE DI DOLO,SEDAZIONE PROFONDA,2.0,3
503,OSPEDALE DI DOLO,NESSUNA,5.0,3
503,OSPEDALE DI DOLO,ALTRA,168.0,3
503,OSPEDALE DI DOLO,ANALGESIA SENZA ANESTESIA,6.0,3
503,OSPEDALE DI CHIOGGIA,SEDAZIONE PROFONDA,39.0,3
503,OSPEDALE DI CHIOGGIA,ANESTESIA GENERALE,33.0,3
503,OSPEDALE DI CHIOGGIA,ANALGESIA SENZA ANESTESIA,1.0,3
503,OSPEDALE DI VENEZIA,SEDAZIONE PROFONDA,97.0,3
503,OSPEDALE DI VENEZIA,ANESTESIA GENERALE,7.0,3
503,OSPEDALE DI VENEZIA,NESSUNA,1.0,3
503,OSPEDALE DI VENEZIA,ALTRA,1.0,3
503,OSPEDALE DI MIRANO,SEDAZIONE PROFONDA,135.0,3
503,OSPEDALE DI MIRANO,NESSUNA,19.0,3
503,OSPEDALE DI MIRANO,ANALGESIA SENZA ANESTESIA,1.0,3
504,OSPEDALE DI SAN DONA' DI PIAVE,SEDAZIONE PROFONDA,23.0,3
504,OSPEDALE DI SAN DONA' DI PIAVE,NESSUNA,5.0,3
504,OSPEDALE DI SAN DONA' DI PIAVE,ANALGESIA SENZA ANESTESIA,1.0,3
504,OSPEDALE DI SAN DONA' DI PIAVE,ANESTESIA GENERALE,94.0,3
505,OSPEDALE DI ADRIA,NESSUNA,1.0,3
505,OSPEDALE DI ADRIA,SEDAZIONE PROFONDA,55.0,3
505,OSPEDALE DI ADRIA,ANESTESIA GENERALE,1.0,3
505,OSPEDALE DI ADRIA,ALTRA,3.0,3
505,OSPEDALE DI ADRIA,ANESTESIA LOCALE,1.0,3
505,OSPEDALE DI ADRIA,ANALGESIA SENZA ANESTESIA,1.0,3
505,OSPEDALE DI ROVIGO,NESSUNA,44.0,3
505,OSPEDALE DI ROVIGO,SEDAZIONE PROFONDA,1.0,3
505,OSPEDALE DI ROVIGO,ALTRA,19.0,3
505,OSPEDALE DI TRECENTA,NESSUNA,1.0,3
505,OSPEDALE DI TRECENTA,SEDAZIONE PROFONDA,81.0,3
505,OSPEDALE DI TRECENTA,ANESTESIA GENERALE,12.0,3
506,OSPEDALE DI PIOVE DI SACCO,SEDAZIONE PROFONDA,162.0,3
506,OSPEDALE DI PIOVE DI SACCO,ALTRA,1.0,3
506,OSPEDALE DI CITTADELLA,SEDAZIONE PROFONDA,98.0,3
506,OSPEDALE DI CITTADELLA,ALTRA,6.0,3
506,OSPEDALE DI CITTADELLA,ANALGESIA SENZA ANESTESIA,1.0,3
506,OSPEDALE DI CITTADELLA,NESSUNA,118.0,3
506,OSPEDALE DI CITTADELLA,ANESTESIA LOCALE,1.0,3
506,OSPEDALE DI SCHIAVONIA,SEDAZIONE PROFONDA,131.0,3
506,OSPEDALE DI SCHIAVONIA,NESSUNA,6.0,3
507,OSPEDALE DI ASIAGO,SEDAZIONE PROFONDA,4.0,3
507,OSPEDALE DI ASIAGO,NESSUNA,10.0,3
507,OSPEDALE DI ASIAGO,ANESTESIA GENERALE,90.0,3
507,OSPEDALE DI SANTORSO,SEDAZIONE PROFONDA,168.0,3
507,OSPEDALE DI SANTORSO,NESSUNA,1.0,3
507,OSPEDALE DI SANTORSO,ANESTESIA GENERALE,24.0,3
507,OSPEDALE DI SANTORSO,ALTRA,1.0,3
507,OSPEDALE DI SANTORSO,ANESTESIA LOCALE,14.0,3
508,OSPEDALE DI ARZIGNANO,SEDAZIONE PROFONDA,103.0,3
508,OSPEDALE DI ARZIGNANO,ANESTESIA GENERALE,1.0,3
508,OSPEDALE DI ARZIGNANO,NESSUNA,3.0,3
508,OSPEDALE DI NOVENTA,SEDAZIONE PROFONDA,42.0,3
508,OSPEDALE DI NOVENTA,ANESTESIA GENERALE,220.0,3
508,OSPEDALE DI NOVENTA,ANALGESIA SENZA ANESTESIA,1.0,3
508,OSPEDALE DI NOVENTA,ALTRA,1.0,3
508,OSPEDALE DI VICENZA,SEDAZIONE PROFONDA,12.0,3
508,OSPEDALE DI VICENZA,ANESTESIA GENERALE,12.0,3
508,OSPEDALE DI VICENZA,ANALGESIA SENZA ANESTESIA,2.0,3
508,OSPEDALE DI VICENZA,ALTRA,6.0,3
508,OSPEDALE DI VICENZA,ANESTESIA LOCALE,4.0,3
509,OSPEDALE DI SAN BONIFACIO,SEDAZIONE PROFONDA,30.0,3
509,OSPEDALE DI SAN BONIFACIO,ANESTESIA GENERALE,108.0,3
509,OSPEDALE DI SAN BONIFACIO,ANESTESIA LOCALE,2.0,3
509,OSPEDALE DI SAN BONIFACIO,ALTRA,1.0,3
509,OSPEDALE DI SAN BONIFACIO,NESSUNA,1.0,3
509,OSPEDALE DI BUSSOLENGO,SEDAZIONE PROFONDA,140.0,3
509,OSPEDALE DI BUSSOLENGO,ANESTESIA GENERALE,11.0,3
509,OSPEDALE DI BUSSOLENGO,ANESTESIA LOCALE,1.0,3
509,OSPEDALE DI BUSSOLENGO,NESSUNA,14.0,3
509,OSPEDALE DI BUSSOLENGO,ANALGESIA SENZA ANESTESIA,2.0,3
