nome_azienda,nome,categoria,valori,anno
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Infezione,2,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,722,2015
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,7,2015
101,BELLUNO,Aborto incompleto,78,2016
102,FELTRE,Aborto incompleto,117,2016
102,FELTRE,Emorragia,2,2016
103,BASSANO DEL GRAPPA,Aborto incompleto,104,2016
103,BASSANO DEL GRAPPA,Emorragia,1,2016
104,THIENE,Aborto incompleto,200,2016
105,ARZIGNANO,Altro,1,2016
105,ARZIGNANO,Aborto incompleto,162,2016
106,VICENZA,Altro,1,2016
106,VICENZA,Aborto incompleto,292,2016
106,VICENZA,Emorragia,3,2016
107,PIEVE DI SOLIGO,Aborto incompleto,267,2016
107,PIEVE DI SOLIGO,Altro,1,2016
108,ASOLO,Aborto incompleto,215,2016
108,ASOLO,Altro,25,2016
109,TREVISO,Aborto incompleto,398,2016
109,TREVISO,Emorragia,3,2016
109,TREVISO,Infezione,3,2016
110,S. DONA' DI PIAVE,Aborto incompleto,133,2016
112,VENEZIANA,Aborto incompleto,457,2016
112,VENEZIANA,Altro,2,2016
112,VENEZIANA,Emorragia,2,2016
113,MIRANO,Aborto incompleto,365,2016
114,CHIOGGIA,Aborto incompleto,82,2016
114,CHIOGGIA,Altro,1,2016
115,CITTADELLA,Altro,2,2016
115,CITTADELLA,Aborto incompleto,202,2016
115,CITTADELLA,Emorragia,4,2016
116,PADOVA,Aborto incompleto,180,2016
116,PADOVA,Emorragia,1,2016
117,ESTE,Aborto incompleto,135,2016
117,ESTE,Emorragia,1,2016
118,ROVIGO,Altro,2,2016
118,ROVIGO,Aborto incompleto,146,2016
119,ADRIA,Aborto incompleto,40,2016
120,VERONA,Aborto incompleto,120,2016
120,VERONA,Altro,1,2016
120,VERONA,Emorragia,2,2016
121,LEGNAGO,Altro,1,2016
121,LEGNAGO,Aborto incompleto,101,2016
122,BUSSOLENGO,Aborto incompleto,111,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,321,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1,2016
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,1,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,718,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,3,2016
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2,2016
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,194,2017
501,AZIENDA ULSS N. 1 DOLOMITI,Altro,2,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,821,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,1,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3,2017
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Infezione,1,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,791,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,Altro,2,2017
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,2,2017
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,121,2017
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,213,2017
505,AZIENDA ULSS N. 5 POLESANA,Emorragia,1,2017
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,522,2017
506,AZIENDA ULSS N. 6 EUGANEA,Altro,1,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,310,2017
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1,2017
508,AZIENDA ULSS N. 8 BERICA,Altro,1,2017
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,403,2017
508,AZIENDA ULSS N. 8 BERICA,Emorragia,2,2017
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,394,2017
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,3,2017
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2,2017
509,AZIENDA ULSS N. 9 SCALIGERA,Infezione,1,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,323,2017
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,1,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,604,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,1,2017
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2,2017
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,202,2018
501,AZIENDA ULSS N. 1 DOLOMITI,Emorragia,1,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,9,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,797,2018
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,815,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,Altro,2,2018
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,1,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,107,2018
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1,2018
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,243,2018
505,AZIENDA ULSS N. 5 POLESANA,Altro,1,2018
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,550,2018
506,AZIENDA ULSS N. 6 EUGANEA,Altro,1,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,229,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,2,2018
507,AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,1,2018
508,AZIENDA ULSS N. 8 BERICA,Altro,2,2018
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,413,2018
508,AZIENDA ULSS N. 8 BERICA,Infezione,1,2018
508,AZIENDA ULSS N. 8 BERICA,Emorragia,1,2018
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,399,2018
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,2,2018
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2,2018
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,262,2018
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,546,2018
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2,2018
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,175,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,735,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,3,2019
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,732,2019
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,3,2019
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,121,2019
505,AZIENDA ULSS N. 5 POLESANA,Altro,1,2019
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,181,2019
505,AZIENDA ULSS N. 5 POLESANA,Infezione,1,2019
506,AZIENDA ULSS N. 6 EUGANEA,Altro,2,2019
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,488,2019
506,AZIENDA ULSS N. 6 EUGANEA,Emorragia,2,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1,2019
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,269,2019
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,375,2019
508,AZIENDA ULSS N. 8 BERICA,Emorragia,5,2019
508,AZIENDA ULSS N. 8 BERICA,Infezione,1,2019
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,413,2019
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,1,2019
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,253,2019
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Infezione,1,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,1,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,566,2019
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1,2019
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,171,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,738,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Infezione,2,2020
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,665,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,Altro,3,2020
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,4,2020
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,104,2020
505,AZIENDA ULSS N. 5 POLESANA,Nessuna,1,2020
505,AZIENDA ULSS N. 5 POLESANA,Altro,1,2020
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,176,2020
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,438,2020
506,AZIENDA ULSS N. 6 EUGANEA,Altro,8,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,273,2020
507,AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,1,2020
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,370,2020
508,AZIENDA ULSS N. 8 BERICA,Emorragia,2,2020
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,1,2020
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,298,2020
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,2,2020
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1,2020
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,320,2020
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,3,2020
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,521,2020
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,2,2020
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,145,2021
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,3,2021
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,759,2021
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2,2021
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,611,2021
503,AZIENDA ULSS N. 3 SERENISSIMA,Altro,3,2021
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,2,2021
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,101,2021
505,AZIENDA ULSS N. 5 POLESANA,Altro,3,2021
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,176,2021
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,438,2021
506,AZIENDA ULSS N. 6 EUGANEA,Altro,11,2021
506,AZIENDA ULSS N. 6 EUGANEA,Emorragia,1,2021
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,311,2021
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,2,2021
507,AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,2,2021
508,AZIENDA ULSS N. 8 BERICA,Altro,2,2021
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,325,2021
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,2,2021
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,289,2021
509,AZIENDA ULSS N. 9 SCALIGERA,Infezione,1,2021
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,6,2021
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,308,2021
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2,2021
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,3,2021
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,545,2021
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1,2021
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,137,2022
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,793,2022
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,4,2022
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,3,2022
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,653,2022
503,AZIENDA ULSS N. 3 SERENISSIMA,Emorragia,3,2022
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,106,2022
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Altro,1,2022
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1,2022
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,171,2022
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,463,2022
506,AZIENDA ULSS N. 6 EUGANEA,Altro,14,2022
506,AZIENDA ULSS N. 6 EUGANEA,Nessuna,1,2022
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,334,2022
507,AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,4,2022
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,321,2022
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,10,2022
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,338,2022
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,6,2022
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1,2022
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,268,2022
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,605,2022
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,1,2022
501,AZIENDA ULSS N. 1 DOLOMITI,Aborto incompleto,156,2023
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Aborto incompleto,778,2023
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Altro,5,2023
502,AZIENDA ULSS N. 2 MARCA TREVIGIANA,Emorragia,2,2023
503,AZIENDA ULSS N. 3 SERENISSIMA,Aborto incompleto,644,2023
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Aborto incompleto,70,2023
504,AZIENDA ULSS N. 4 VENETO ORIENTALE,Emorragia,1,2023
505,AZIENDA ULSS N. 5 POLESANA,Aborto incompleto,141,2023
505,AZIENDA ULSS N. 5 POLESANA,Emorragia,2,2023
506,AZIENDA ULSS N. 6 EUGANEA,Aborto incompleto,518,2023
506,AZIENDA ULSS N. 6 EUGANEA,Altro,11,2023
506,AZIENDA ULSS N. 6 EUGANEA,Emorragia,2,2023
507,AZIENDA ULSS N. 7 PEDEMONTANA,Aborto incompleto,332,2023
507,AZIENDA ULSS N. 7 PEDEMONTANA,Altro,1,2023
507,AZIENDA ULSS N. 7 PEDEMONTANA,Emorragia,2,2023
507,AZIENDA ULSS N. 7 PEDEMONTANA,Infezione,1,2023
508,AZIENDA ULSS N. 8 BERICA,Aborto incompleto,406,2023
509,AZIENDA ULSS N. 9 SCALIGERA,Altro,12,2023
509,AZIENDA ULSS N. 9 SCALIGERA,Aborto incompleto,376,2023
509,AZIENDA ULSS N. 9 SCALIGERA,Emorragia,5,2023
509,AZIENDA ULSS N. 9 SCALIGERA,Infezione,1,2023
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Altro,1,2023
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Aborto incompleto,249,2023
901,AZIENDA OSPEDALE - UNIVERSITÀ PADOVA,Emorragia,2,2023
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Aborto incompleto,500,2023
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Altro,2,2023
912,A.O. INTEGRATA CON UNIVERSITÀ - VERONA,Emorragia,3,2023
